TS_Machine,ibi
1555571825.23043,0.843789
1555571826.1211,0.8906662
1555571827.01177,0.8906662
1555571827.88681,0.8750405
1555571828.74622,0.8594148
1555571829.66814,0.9219177
1555571830.62131,0.9531691
1555571831.5276,0.9062919
1555571832.43389,0.9062919
1555571833.37144,0.9375434
1555571834.30898,0.9375434
1555571835.18402,0.8750405
1555571836.05906,0.8750405
1555571836.9341,0.8750405
1555571837.82477,0.8906662
1555571838.77794,0.9531691
1555571839.6686,0.8906662
1555571840.54364,0.8750405
1555571841.44994,0.9062922
1555571842.35623,0.9062919
1555571843.24689,0.8906662
1555571844.07506,0.8281631
1555571880.35799,0.781286
1555571881.23303,0.8750405
1555571882.17057,0.9375434
1555571882.99873,0.8281634
1555571890.65534,0.7656605
1555571891.45225,0.7969117
1555571892.26479,0.8125377
1555571893.01482,0.7500348
1555571893.88986,0.8750405
1555571894.88991,1.000046
1555571895.85871,0.9687948
1555571896.765,0.9062919
1555571897.67129,0.9062919
1555571898.54633,0.8750405
1555571899.32762,0.7812862
1555571900.17141,0.843789
1555571901.03082,0.8594148
1555571901.89023,0.8594148
1555571902.74965,0.8594148
1555571903.65594,0.9062919
1555571904.59349,0.9375434
1555571905.42165,0.8281634
1555571906.29669,0.8750405
1555571907.20298,0.9062919
1555571908.04677,0.843789
1555571908.89056,0.843789
1555571909.7656,0.8750405
1555571910.70314,0.9375434
1555571911.57818,0.8750405
1555571912.46885,0.8906662
1555571913.35952,0.8906662
1555571914.25018,0.8906662
1555571915.07835,0.8281634
1555571915.96901,0.8906662
1555571916.92218,0.9531691
1555571917.85972,0.9375434
1555571918.76602,0.9062919
1555571919.73481,0.9687948
1555571920.71923,0.9844208
1555571921.6099,0.8906662
1555571922.50056,0.8906662
1555571923.43811,0.9375434
1555571924.36003,0.9219177
1555571925.21944,0.8594148
1555571926.14136,0.9219177
1555571927.09453,0.9531691
1555571928.00082,0.9062919
1555571928.90711,0.9062919
1555571929.84465,0.9375434
1555571930.65719,0.8125377
1555571931.43848,0.7812862
1555571932.18851,0.7500346
1555571933.04793,0.8594148
1555571936.54809,0.7500346
1555571937.22,0.6719062
1555571937.8919,0.671906
1555571938.54818,0.6562805
1555571939.20446,0.6562803
1555571939.84512,0.6406548
1555571946.15791,0.6562803
1555571946.82982,0.6719062
1555571947.5486,0.7187831
1555571948.28301,0.7344091
1555571949.01742,0.7344089
1555571949.78308,0.7656605
1555571950.51749,0.7344091
1555571951.26752,0.7500348
1555571952.04881,0.781286
1555571952.86135,0.8125377
1555571953.70513,0.843789
1555571954.51767,0.8125377
1555571955.34584,0.8281634
1555571956.22088,0.8750405
1555571957.06467,0.843789
1555571957.83033,0.7656602
1555571958.62724,0.796912
1555571959.42415,0.796912
1555571960.25231,0.8281634
1555571961.0336,0.7812862
1555571961.84614,0.8125374
1555571962.72118,0.8750405
1555571963.61184,0.8906662
1555571964.47126,0.8594148
1555571965.3463,0.8750405
1555571966.19009,0.843789
1555571967.06513,0.8750405
1555571967.87767,0.8125377
1555571968.72146,0.843789
1555571969.61212,0.8906662
1555571970.51841,0.9062919
1555571971.3622,0.843789
1555571972.20599,0.843789
1555571973.06541,0.8594148
1555571973.95607,0.8906662
1555571974.76861,0.8125377
1555571975.64365,0.8750405
1555571976.53432,0.8906662
1555571977.45623,0.9219177
1555571978.30002,0.843789
1555571979.15944,0.8594148
1555571980.0501,0.8906662
1555571980.9564,0.9062919
1555571981.78456,0.8281634
1555571982.64397,0.8594146
1555571983.56589,0.9219179
1555571984.44093,0.8750405
1555571985.25347,0.8125374
1555571986.11289,0.8594148
1555571986.98793,0.8750405
1555571987.81609,0.8281634
1555571988.65988,0.843789
1555571989.51929,0.8594148
1555571990.44121,0.9219177
1555571991.285,0.843789
1555571992.12879,0.843789
1555571993.00383,0.8750405
1555571993.91012,0.9062919
1555571994.76954,0.8594148
1555571995.64458,0.8750405
1555571996.48837,0.843789
1555571997.33216,0.843789
1555571997.98844,0.6562803
1555571998.8166,0.8281634
1555571999.4885,0.671906
1555572006.59821,0.6250291
1555572007.27012,0.671906
1555572007.91077,0.6406548
1555572008.55142,0.6406546
1555572009.20771,0.6562803
1555572009.86399,0.6562805
1555572010.50464,0.6406546
1555572011.12967,0.6250291
1555572011.7547,0.6250288
1555572012.4266,0.6719062
1555572013.05163,0.6250288
1555572013.69229,0.6406548
1555572014.37982,0.6875317
1555572015.12985,0.7500348
1555572015.89551,0.7656605
1555572016.62992,0.7344089
1555572017.39558,0.7656605
1555572018.20812,0.8125377
1555572019.05191,0.843789
1555572019.8957,0.843789
1555572020.67699,0.781286
1555572021.48952,0.8125377
1555572022.34894,0.8594148
1555572023.27086,0.9219177
1555572024.09902,0.8281634
1555572024.97406,0.8750405
1555572025.88035,0.9062919
1555572026.78664,0.9062919
1555572027.67731,0.8906662
1555572028.56798,0.8906662
1555572029.48989,0.9219177
1555572030.39619,0.9062919
1555572031.28685,0.8906662
1555572032.16189,0.8750405
1555572033.05256,0.8906662
1555572033.97448,0.9219177
1555572034.84952,0.8750405
1555572035.72456,0.8750405
1555572036.5996,0.8750405
1555572037.49026,0.8906662
1555572038.31843,0.8281634
1555572039.19347,0.8750405
1555572040.06851,0.8750405
1555572040.92792,0.8594148
1555572041.74046,0.8125377
1555572042.56863,0.8281634
1555572043.42804,0.8594148
1555572044.27183,0.843789
1555572045.08437,0.8125374
1555572045.8969,0.8125377
1555572046.69382,0.796912
1555572047.53761,0.843789
1555572048.38139,0.843789
1555572049.19393,0.8125377
1555572050.00647,0.8125377
1555572050.86588,0.8594148
1555572051.67842,0.8125374
1555572052.47533,0.796912
1555572053.39725,0.9219177
1555572054.3348,0.9375434
1555572066.03846,0.8906662
1555572091.36776,0.6562803
1555572092.02404,0.6562805
1555572092.68032,0.6562803
1555572093.32098,0.6406546
1555572093.99288,0.6719062
1555572094.68041,0.6875319
1555572095.41482,0.7344089
1555572096.18048,0.7656605
1555572096.9774,0.796912
1555572097.78993,0.8125377
1555572098.57122,0.781286
1555572099.33688,0.7656605
1555572100.14942,0.8125377
1555572100.96195,0.8125377
1555572101.77449,0.8125377
1555572102.60266,0.8281631
1555572103.44644,0.843789
1555572117.61898,0.8594148
1555572118.43151,0.8125377
1555572119.29093,0.8594148
1555572120.15034,0.8594148
1555572121.00976,0.8594148
1555572121.80667,0.796912
1555572146.65157,0.6562805
1555572147.47973,0.8281634
1555572148.27665,0.796912
1555572149.18294,0.9062919
1555572157.90209,0.7969117
1555572158.73025,0.8281634
1555572159.57404,0.843789
1555572160.38658,0.8125377
1555572161.246,0.8594148
1555572162.10541,0.8594148
1555572162.98045,0.8750405
1555572163.76174,0.7812862
1555572164.57428,0.8125374
1555572165.32431,0.7500348
1555572166.15247,0.8281634
1555572166.94939,0.796912
1555572167.84005,0.8906662
1555572168.74634,0.9062919
1555572169.57451,0.8281634
1555572170.40267,0.8281634
1555572171.26209,0.8594148
1555572172.15275,0.8906662
1555572172.96529,0.8125374
1555572173.74658,0.7812862
1555572174.52786,0.7812862
1555572175.24664,0.7187833
1555572175.9498,0.7031574
1555572176.66859,0.7187833
1555572177.40299,0.7344089
1555572178.16866,0.7656605
1555572178.90306,0.7344091
1555572179.69998,0.796912
1555572180.52814,0.8281631
1555572181.38755,0.8594148
1555572182.23134,0.843789
1555572183.04388,0.8125377
1555572183.87204,0.8281634
1555572184.71583,0.843789
1555572185.544,0.8281634
1555572186.32528,0.7812862
1555572187.13782,0.8125374
1555572187.96598,0.8281634
1555572188.8254,0.8594148
1555572189.63794,0.8125377
1555572190.49735,0.8594148
1555572191.40364,0.9062919
1555572192.27868,0.8750405
1555572193.09122,0.8125377
1555572193.91938,0.8281634
1555572194.76317,0.843789
1555572195.56009,0.7969117
1555572196.357,0.796912
1555572197.18516,0.8281634
1555572198.04458,0.8594148
1555572198.85711,0.8125377
1555572199.7009,0.843789
1555572200.56032,0.8594148
1555572201.45098,0.8906662
1555572202.2479,0.796912
1555572203.09168,0.8437889
1555572203.9511,0.8594148
1555572204.81051,0.8594148
1555572205.62305,0.8125377
1555572206.46684,0.843789
1555572207.31063,0.843789
1555572208.09192,0.7812862
1555572208.93571,0.843789
1555572209.81075,0.8750405
1555572210.73266,0.9219177
1555572211.57645,0.843789
1555572212.42024,0.8437889
1555572213.29528,0.8750405
1555572214.18595,0.8906662
1555572215.01411,0.8281634
1555572215.87353,0.8594148
1555572216.77982,0.9062919
1555572217.70174,0.9219177
1555572218.57678,0.8750405
1555572219.43619,0.8594148
1555572220.29561,0.8594148
1555572221.18627,0.8906662
1555572222.01444,0.8281634
1555572222.88948,0.8750405
1555572223.79577,0.9062919
1555572224.62393,0.8281634
1555572225.42084,0.796912
1555572226.15525,0.7344091
1555572226.85841,0.7031574
1555572227.48344,0.6250291
1555572235.60882,0.6562805
1555572236.29635,0.6875317
1555572237.01513,0.7187833
1555572237.78079,0.7656605
1555572238.5777,0.796912
1555572239.40587,0.8281631
1555572240.2184,0.8125377
1555572240.98406,0.7656605
1555572241.78098,0.796912
1555572242.59351,0.8125377
1555572243.4373,0.843789
1555572244.29672,0.8594146
1555572245.12488,0.8281634
1555572245.90617,0.7812862
1555572246.7187,0.8125377
1555572247.53124,0.8125377
1555572248.32815,0.796912
1555572249.14069,0.8125374
1555572250.03136,0.8906662
1555572250.9689,0.9375436
1555572251.87519,0.9062919
1555572252.75023,0.8750405
1555572253.59402,0.8437889
1555572254.46906,0.8750405
1555572255.29723,0.8281634
1555572256.15664,0.8594148
1555572257.01606,0.8594148
1555572257.93797,0.9219177
1555572258.87552,0.9375434
1555572259.78181,0.9062919
1555572260.60997,0.8281634
1555572261.46939,0.8594148
1555572262.34443,0.8750405
1555572263.18822,0.843789
1555572264.00076,0.8125377
1555572264.84454,0.843789
1555572265.68833,0.843789
1555572266.50087,0.8125377
1555572267.36029,0.8594148
1555572268.2197,0.8594148
1555572269.12599,0.9062919
1555572270.00103,0.8750405
1555572270.84482,0.8437889
1555572271.73549,0.8906662
1555572272.65741,0.9219179
1555572273.5637,0.9062919
1555572274.40749,0.843789
1555572275.29815,0.8906662
1555572276.18882,0.8906662
1555572277.00136,0.8125374
1555572277.78264,0.7812862
1555572278.61081,0.8281634
1555572279.48585,0.8750405
1555572280.32964,0.843789
1555572281.18905,0.8594148
1555572282.07972,0.8906662
1555572283.00164,0.9219177
1555572283.81417,0.8125377
1555572284.72046,0.9062919
1555572285.64238,0.9219177
1555572286.54867,0.9062919
1555572287.37684,0.8281634
1555572288.25188,0.8750405
1555572289.15817,0.9062919
1555572290.00196,0.843789
1555572290.8145,0.8125377
1555572291.67391,0.8594148
1555572292.53333,0.8594146
1555572293.33024,0.796912
1555572294.17403,0.843789
1555572295.06469,0.8906662
1555572295.95536,0.8906662
1555572296.78352,0.8281634
1555572297.67419,0.8906662
1555572298.54923,0.8750405
1555572299.37739,0.8281634
1555572300.18993,0.8125377
1555572301.03372,0.843789
1555572301.90876,0.8750405
1555572302.75255,0.843789
1555572303.56509,0.8125374
1555572304.45575,0.8906662
1555572305.33079,0.8750405
1555572306.17458,0.843789
1555572306.94024,0.7656605
1555572307.73716,0.796912
1555572308.54969,0.8125377
1555572309.31535,0.7656602
1555572310.11227,0.796912
1555572310.9248,0.8125377
1555572311.76859,0.843789
1555572312.58113,0.8125377
1555572313.40929,0.8281634
1555572314.28433,0.8750405
1555572315.19063,0.9062919
1555572316.01879,0.8281634
1555572316.89383,0.8750404
1555572317.75324,0.8594148
1555572318.61266,0.8594148
1555572319.40957,0.796912
1555572320.23773,0.8281634
1555572321.03465,0.796912
1555572321.83156,0.796912
1555572322.61284,0.781286
1555572323.44101,0.8281634
1555572324.33167,0.8906662
1555572325.25359,0.9219177
1555572326.11301,0.8594148
1555572327.0193,0.9062919
1555572327.94122,0.9219177
1555572328.78501,0.843789
1555572329.6913,0.9062919
1555572330.61322,0.9219177
1555572331.55076,0.9375436
1555572342.48877,0.843789
1555572347.44212,0.8437889
1555572348.17653,0.7344091
1555572348.94219,0.7656605
1555572349.7391,0.796912
1555572350.50476,0.7656602
1555572351.19229,0.6875319
1555572352.09859,0.9062919
1555572363.86476,0.7812862
1555572364.55229,0.6875317
1555572365.4117,0.8594148
1555572375.80281,0.8125377
1555572376.52159,0.7187831
1555572377.3185,0.796912
1555572378.05291,0.7344091
1555572378.8342,0.781286
1555572379.49048,0.6562805
1555572380.20926,0.7187833
1555572390.56912,0.9219177
1555572391.42853,0.8594148
1555572392.36608,0.9375434
1555572393.3505,0.9844205
1555572394.27241,0.9219177
1555572395.16308,0.8906662
1555572404.69477,0.7812862
1555572405.42918,0.7344089
1555572406.16359,0.7344091
1555572406.91362,0.7500348
1555572420.55488,0.7344091
1555572421.32054,0.7656602
1555572422.1487,0.8281634
1555572423.00812,0.8594148
1555572423.89879,0.8906662
1555572424.78945,0.8906662
1555572425.64887,0.8594148
1555572426.49266,0.843789
1555572427.33644,0.843789
1555572428.21149,0.8750405
1555572429.10215,0.8906662
1555572429.96157,0.8594148
1555572430.83661,0.8750405
1555572431.71165,0.8750405
1555572432.60231,0.8906662
1555572433.43048,0.8281634
1555572434.27427,0.843789
1555572435.13368,0.8594148
1555572435.9931,0.8594148
1555572436.85251,0.8594146
1555572437.74318,0.8906662
1555572438.66509,0.9219179
1555572439.60264,0.9375434
1555572440.4308,0.8281634
1555572441.32147,0.8906662
1555572442.22776,0.9062919
1555572443.11843,0.8906662
1555572444.02472,0.9062919
1555572444.94664,0.9219177
1555572445.86855,0.9219177
1555572446.71234,0.843789
1555572447.57176,0.8594148
1555572448.4468,0.8750405
1555572449.35309,0.9062919
1555572450.16563,0.8125377
1555572451.04067,0.8750405
1555572451.91571,0.8750404
1555572452.79075,0.8750405
1555572453.63454,0.843789
1555572454.49395,0.8594148
1555572455.36899,0.8750405
1555572457.05657,0.843789
1555572457.90036,0.843789
1555572458.74415,0.843789
1555572488.02676,0.8750405
1555572488.94867,0.9219177
1555572489.77684,0.8281634
1555572490.63625,0.8594148
1555572491.52692,0.8906662
1555572492.40196,0.8750405
1555572493.2145,0.8125377
1555572494.12079,0.9062919
1555572494.9177,0.796912
1555572495.74586,0.8281631
1555572496.54277,0.796912
1555572497.35531,0.8125377
1555572498.1991,0.843789
1555572499.08977,0.8906662
1555572499.96481,0.8750405
1555572500.79297,0.8281634
1555572501.65239,0.8594148
1555572502.55868,0.9062919
1555572503.4806,0.9219177
1555572504.35564,0.8750405
1555572505.1838,0.8281634
1555572506.05884,0.8750405
1555572506.91826,0.8594148
1555572507.7933,0.8750405
1555572508.63709,0.843789
1555572509.54338,0.9062919
1555572510.48092,0.9375434
1555572511.37159,0.8906662
1555572512.21538,0.843789
1555572520.35638,0.8594148
1555572521.21579,0.8594148
1555572521.98145,0.7656605
1555572522.80962,0.8281634
1555572523.63778,0.8281631
1555572524.49719,0.8594148
1555572525.24723,0.7500348
1555572526.1379,0.8906662
1555572526.93481,0.796912
1555572527.74735,0.8125377
1555572528.55988,0.8125377
1555572529.35679,0.7969117
1555572530.15371,0.796912
1555572531.01312,0.8594148
1555572531.85691,0.843789
1555572532.7632,0.9062919
1555572533.63824,0.8750405
1555572534.51328,0.8750405
1555572535.34145,0.8281634
1555572536.20086,0.8594148
1555572537.09153,0.8906662
1555572537.96657,0.8750405
1555572538.79473,0.8281634
1555572539.56039,0.7656602
1555572540.38856,0.8281634
1555572541.21672,0.8281634
1555572541.98238,0.7656605
1555572542.77929,0.796912
1555572543.62308,0.843789
1555572544.46687,0.843789
1555572554.35795,0.8281634
1555572555.17049,0.8125377
1555572556.02991,0.8594148
1555572556.96745,0.9375434
1555572570.09306,0.8125374
1555572592.81286,0.7187833
1555572593.53164,0.7187831
1555572594.2973,0.7656605
1555572595.07859,0.7812862
1555572595.85987,0.7812862
1555572596.62553,0.7656602
1555572597.40682,0.7812862
1555572598.20373,0.796912
1555572599.0319,0.8281634
1555572599.84443,0.8125377
1555572600.68822,0.843789
1555572601.56326,0.8750405
1555572602.45393,0.8906662
1555572603.32897,0.8750405
1555572604.18838,0.8594146
1555572605.0478,0.8594148
1555572605.86034,0.8125377
1555572606.70413,0.843789
1555572607.36041,0.6562805
1555572608.21982,0.8594148
1555572608.8761,0.6562803
1555572609.54801,0.6719062
1555572610.26679,0.7187831
1555572610.9387,0.6719062
1555572611.62623,0.6875317
1555572612.28251,0.6562805
1555572613.03254,0.7500346
1555572629.64269,0.8281634
1555572630.4396,0.796912
1555572641.01822,0.7500348
1555572641.83075,0.8125374
1555572642.62767,0.796912
1555572667.0663,0.8594146
1555572667.83196,0.7656605
1555572668.75388,0.9219177
1555572669.55079,0.796912
1555572670.4727,0.9219177
1555572671.42587,0.9531691
1555572672.37904,0.9531691
1555572673.31659,0.9375436
1555572674.051,0.7344089
1555572674.91041,0.8594148
1555572692.23934,0.843789
1555572693.02062,0.7812862
1555572693.89566,0.8750405
1555572694.69258,0.796912
1555572700.84911,0.7187833
1555572701.64602,0.796912
1555572702.39606,0.7500346
1555572703.17734,0.7812862
1555572703.943,0.7656605
1555572704.73992,0.796912
1555572705.58371,0.8437889
1555572706.41187,0.8281634
1555572707.20878,0.796912
1555572708.03694,0.8281634
1555572708.86511,0.8281634
1555572709.67765,0.8125377
1555572710.47456,0.796912
1555572711.30272,0.8281631
1555572712.14651,0.843789
1555572712.95905,0.8125377
1555572713.78721,0.8281634
1555572714.64663,0.8594148
1555572715.50604,0.8594148
1555572716.3342,0.8281634
1555572717.20924,0.8750405
1555572718.09991,0.8906662
1555572719.0062,0.9062919
1555572719.84999,0.843789
1555572720.72503,0.8750405
1555572721.58445,0.8594148
1555572722.47511,0.8906662
1555572723.30328,0.8281634
1555572724.17832,0.8750404
1555572725.06898,0.8906665
1555572725.95965,0.8906662
1555572726.80344,0.8437889
1555572727.70973,0.9062919
1555572728.64727,0.9375436
1555572729.63169,0.9844205
1555572730.56924,0.9375434
1555572731.4599,0.8906662
1555572732.3662,0.9062919
1555572741.21036,0.7187833
1555572742.06977,0.8594148
1555572742.81981,0.7500348
1555572755.77353,0.9062919
1555572756.67982,0.9062919
1555572763.50826,0.8594148
1555572764.39893,0.8906662
1555572765.30522,0.9062919
1555572766.13338,0.8281634
1555572766.9928,0.8594148
1555572767.85221,0.8594148
1555572768.72726,0.8750405
1555572769.57104,0.843789
1555572770.47734,0.9062919
1555572771.39925,0.9219177
1555572772.25867,0.8594148
1555572773.11808,0.8594148
1555572774.00875,0.8906662
1555572774.89942,0.8906662
1555572775.77446,0.8750405
1555572776.61825,0.843789
1555572777.49329,0.8750405
1555572778.36833,0.8750405
1555572779.16524,0.796912
1555572779.91527,0.7500346
1555572780.69656,0.7812862
1555572781.52472,0.8281634
1555572782.43101,0.9062919
1555572783.30606,0.8750405
1555572808.97912,0.5937774
1555572809.58852,0.6094031
1555572810.19793,0.6094034
1555572810.82295,0.6250288
1555572811.47924,0.6562805
1555572812.22927,0.7500346
1555572812.9168,0.6875319
1555572813.61996,0.7031577
1555572814.38562,0.7656602
1555572815.15128,0.7656605
1555572815.87006,0.7187833
1555572816.6201,0.7500346
1555572817.37013,0.7500348
1555572818.13579,0.7656605
1555572818.88583,0.7500346
1555572819.71399,0.8281634
1555572820.43277,0.7187833
1555572821.04218,0.6094031
1555572826.07366,0.7812862
1555572878.85736,0.7812862
1555572879.65427,0.796912
1555572880.45118,0.7969117
1555572881.23247,0.7812862
1555572881.99813,0.7656605
1555572882.77941,0.7812862
1555572883.5607,0.7812862
1555572884.31073,0.7500346
1555572896.23316,0.843789
1555572897.09257,0.8594148
1555572897.96762,0.8750405
1555572898.84266,0.8750405
