TS_Machine,ax,ay,az
1555573296.01859,-35,-8,51
1555573296.04984,-35,-8,52
1555573296.08109,-35,-8,52
1555573296.11234,-35,-8,51
1555573296.14359,-35,-8,51
1555573296.17485,-35,-8,52
1555573296.2061,-35,-8,52
1555573296.23735,-35,-8,51
1555573296.2686,-35,-8,51
1555573296.29985,-35,-8,51
1555573296.3311,-35,-8,51
1555573296.36235,-35,-8,52
1555573296.39361,-35,-8,51
1555573296.42486,-35,-8,51
1555573296.45611,-34,-8,52
1555573296.48736,-35,-8,51
1555573296.51861,-35,-8,52
1555573296.54986,-35,-8,52
1555573296.58112,-35,-8,52
1555573296.61237,-35,-8,51
1555573296.64362,-35,-8,52
1555573296.67487,-35,-8,51
1555573296.70612,-35,-8,51
1555573296.73737,-35,-8,51
1555573296.76862,-35,-8,51
1555573296.79988,-35,-8,51
1555573296.83113,-35,-8,51
1555573296.86238,-35,-8,51
1555573296.89363,-35,-8,51
1555573296.92488,-35,-8,51
1555573296.95613,-35,-8,52
1555573296.98738,-35,-8,51
1555573297.01864,-35,-8,51
1555573297.04989,-35,-8,51
1555573297.08114,-35,-8,51
1555573297.11239,-35,-8,51
1555573297.14364,-35,-8,51
1555573297.17489,-35,-8,52
1555573297.20614,-35,-8,51
1555573297.2374,-35,-8,51
1555573297.26865,-35,-8,52
1555573297.2999,-35,-8,52
1555573297.33115,-35,-8,51
1555573297.3624,-35,-8,51
1555573297.39365,-35,-8,51
1555573297.4249,-35,-8,51
1555573297.45616,-35,-8,51
1555573297.48741,-35,-8,52
1555573297.51866,-35,-8,51
1555573297.54991,-35,-8,51
1555573297.58116,-35,-8,51
1555573297.61241,-35,-8,51
1555573297.64366,-35,-8,51
1555573297.67492,-35,-8,51
1555573297.70617,-35,-8,51
1555573297.73742,-35,-8,51
1555573297.76867,-35,-8,51
1555573297.79992,-35,-8,51
1555573297.83117,-35,-8,51
1555573297.86242,-35,-8,51
1555573297.89368,-35,-8,51
1555573297.92493,-35,-8,51
1555573297.95618,-35,-8,51
1555573297.98743,-35,-8,51
1555573298.01868,-35,-8,51
1555573298.04993,-35,-8,51
1555573298.08118,-35,-8,51
1555573298.11244,-35,-8,51
1555573298.14369,-34,-8,52
1555573298.17494,-35,-8,51
1555573298.20619,-35,-8,51
1555573298.23744,-35,-8,51
1555573298.26869,-35,-8,51
1555573298.29994,-35,-8,51
1555573298.3312,-35,-8,51
1555573298.36245,-35,-8,51
1555573298.3937,-35,-8,51
1555573298.42495,-35,-8,51
1555573298.4562,-35,-8,51
1555573298.48745,-35,-8,51
1555573298.5187,-35,-8,51
1555573298.54996,-35,-8,51
1555573298.58121,-35,-8,51
1555573298.61246,-35,-8,51
1555573298.64371,-35,-8,51
1555573298.67496,-35,-8,52
1555573298.70621,-35,-8,51
1555573298.73746,-35,-8,51
1555573298.76872,-35,-8,51
1555573298.79997,-35,-8,51
1555573298.83122,-35,-8,51
1555573298.86247,-35,-8,51
1555573298.89372,-35,-8,51
1555573298.92497,-35,-8,51
1555573298.95623,-35,-7,51
1555573298.98748,-35,-8,51
1555573299.01873,-35,-8,51
1555573299.04998,-35,-8,51
1555573299.08123,-35,-8,51
1555573299.11248,-35,-8,51
1555573299.14373,-35,-8,51
1555573299.17499,-35,-8,51
1555573299.20624,-35,-8,51
1555573299.23749,-35,-8,51
1555573299.26874,-35,-8,51
1555573299.29999,-35,-8,51
1555573299.33124,-35,-8,51
1555573299.36249,-35,-8,51
1555573299.39375,-35,-8,51
1555573299.425,-35,-8,51
1555573299.45625,-35,-8,51
1555573299.4875,-35,-8,51
1555573299.51875,-35,-8,51
1555573299.55,-35,-8,51
1555573299.58125,-35,-8,51
1555573299.61251,-35,-8,52
1555573299.64376,-35,-8,51
1555573299.67501,-35,-8,51
1555573299.70626,-35,-8,52
1555573299.73751,-35,-8,51
1555573299.76876,-35,-8,51
1555573299.80001,-35,-8,51
1555573299.83127,-35,-8,51
1555573299.86252,-35,-8,51
1555573299.89377,-35,-8,51
1555573299.92502,-35,-8,51
1555573299.95627,-35,-8,51
1555573299.98752,-35,-8,52
1555573300.01877,-35,-8,51
1555573300.05003,-35,-8,51
1555573300.08128,-35,-8,51
1555573300.11253,-35,-8,51
1555573300.14378,-35,-8,51
1555573300.17503,-35,-8,51
1555573300.20628,-35,-8,51
1555573300.23753,-35,-8,51
1555573300.26879,-35,-8,51
1555573300.30004,-35,-8,51
1555573300.33129,-35,-8,51
1555573300.36254,-35,-8,51
1555573300.39379,-35,-8,51
1555573300.42504,-35,-8,51
1555573300.45629,-35,-8,51
1555573300.48755,-35,-7,51
1555573300.5188,-35,-8,51
1555573300.55005,-35,-8,51
1555573300.5813,-35,-8,51
1555573300.61255,-35,-8,51
1555573300.6438,-35,-8,52
1555573300.67505,-35,-8,51
1555573300.70631,-35,-8,51
1555573300.73756,-35,-7,52
1555573300.76881,-35,-8,51
1555573300.80006,-35,-8,51
1555573300.83131,-34,-8,52
1555573300.86256,-35,-8,52
1555573300.89381,-35,-8,51
1555573300.92507,-35,-8,51
1555573300.95632,-35,-8,52
1555573300.98757,-35,-8,52
1555573301.01882,-35,-8,51
1555573301.05007,-35,-8,52
1555573301.08132,-35,-8,51
1555573301.11257,-35,-8,51
1555573301.14383,-35,-8,52
1555573301.17508,-35,-7,52
1555573301.20633,-35,-8,51
1555573301.23758,-35,-8,51
1555573301.26883,-35,-8,51
1555573301.30008,-35,-8,51
1555573301.33134,-35,-8,52
1555573301.36259,-35,-8,51
1555573301.39384,-35,-8,51
1555573301.42509,-35,-8,51
1555573301.45634,-35,-8,51
1555573301.48759,-35,-8,51
1555573301.51884,-35,-8,52
1555573301.5501,-35,-8,51
1555573301.58135,-34,-8,52
1555573301.6126,-35,-8,51
1555573301.64385,-35,-8,52
1555573301.6751,-34,-8,52
1555573301.70635,-35,-8,51
1555573301.7376,-35,-8,51
1555573301.76886,-35,-8,51
1555573301.80011,-35,-8,52
1555573301.83136,-35,-8,51
1555573301.86261,-34,-8,51
1555573301.89386,-35,-8,52
1555573301.92511,-35,-8,52
1555573301.95636,-35,-8,52
1555573301.98762,-35,-8,51
1555573302.01887,-35,-8,51
1555573302.05012,-35,-8,51
1555573302.08137,-35,-8,51
1555573302.11262,-35,-8,52
1555573302.14387,-35,-8,51
1555573302.17512,-35,-8,51
1555573302.20638,-35,-8,51
1555573302.23763,-35,-8,51
1555573302.26888,-35,-8,51
1555573302.30013,-35,-8,52
1555573302.33138,-35,-8,51
1555573302.36263,-35,-8,51
1555573302.39388,-35,-8,51
1555573302.42514,-35,-8,51
1555573302.45639,-35,-8,52
1555573302.48764,-35,-8,51
1555573302.51889,-35,-8,51
1555573302.55014,-34,-8,52
1555573302.58139,-35,-8,51
1555573302.61264,-35,-8,51
1555573302.6439,-35,-8,51
1555573302.67515,-35,-8,51
1555573302.7064,-35,-8,51
1555573302.73765,-35,-8,51
1555573302.7689,-35,-8,51
1555573302.80015,-35,-8,51
1555573302.8314,-35,-8,51
1555573302.86266,-35,-8,51
1555573302.89391,-35,-8,51
1555573302.92516,-35,-8,51
1555573302.95641,-35,-8,51
1555573302.98766,-35,-8,51
1555573303.01891,-35,-8,51
1555573303.05016,-35,-8,51
1555573303.08142,-35,-8,51
1555573303.11267,-35,-8,51
1555573303.14392,-35,-8,51
1555573303.17517,-35,-8,52
1555573303.20642,-35,-8,51
1555573303.23767,-35,-8,51
1555573303.26892,-35,-8,51
1555573303.30018,-35,-8,51
1555573303.33143,-35,-8,51
1555573303.36268,-35,-8,51
1555573303.39393,-35,-8,51
1555573303.42518,-35,-8,51
1555573303.45643,-35,-8,51
1555573303.48768,-35,-8,51
1555573303.51894,-35,-8,51
1555573303.55019,-35,-8,51
1555573303.58144,-35,-8,51
1555573303.61269,-35,-8,51
1555573303.64394,-35,-8,51
1555573303.67519,-35,-8,52
1555573303.70644,-35,-8,51
1555573303.7377,-35,-8,51
1555573303.76895,-35,-8,51
1555573303.83145,-35,-8,51
1555573303.8002,-35,-8,51
1555573303.8627,-35,-8,51
1555573303.89395,-35,-8,52
1555573303.92521,-35,-8,51
1555573303.95646,-35,-8,51
1555573303.98771,-35,-8,52
1555573304.01896,-35,-8,52
1555573304.05021,-35,-8,51
1555573304.08146,-35,-8,51
1555573304.11271,-35,-8,51
1555573304.14397,-35,-8,51
1555573304.17522,-35,-8,51
1555573304.20647,-35,-8,51
1555573304.23772,-35,-8,51
1555573304.26897,-35,-8,51
1555573304.30022,-35,-8,51
1555573304.33147,-35,-8,51
1555573304.36273,-35,-8,51
1555573304.39398,-35,-8,51
1555573304.42523,-35,-8,52
1555573304.45648,-35,-8,51
1555573304.48773,-35,-8,51
1555573304.51898,-35,-8,51
1555573304.55023,-35,-8,51
1555573304.58149,-35,-8,51
1555573304.61274,-35,-8,51
1555573304.64399,-35,-8,51
1555573304.67524,-35,-8,51
1555573304.70649,-35,-8,51
1555573304.73774,-35,-8,51
1555573304.76899,-35,-8,51
1555573304.80025,-35,-8,51
1555573304.8315,-35,-8,51
1555573304.86275,-35,-8,51
1555573304.894,-35,-8,51
1555573304.92525,-35,-8,51
1555573304.9565,-35,-8,51
1555573304.98775,-35,-8,51
1555573305.01901,-35,-8,51
1555573305.05026,-35,-8,51
1555573305.08151,-35,-8,51
1555573305.11276,-35,-8,51
1555573305.14401,-35,-8,51
1555573305.17526,-35,-8,51
1555573305.20651,-35,-8,51
1555573305.23777,-35,-8,51
1555573305.26902,-35,-8,51
1555573305.30027,-35,-8,51
1555573305.33152,-35,-8,51
1555573305.36277,-35,-8,51
1555573305.39402,-35,-8,51
1555573305.42527,-35,-8,52
1555573305.45653,-35,-8,51
1555573305.48778,-35,-8,51
1555573305.51903,-35,-8,51
1555573305.55028,-35,-8,51
1555573305.58153,-35,-8,51
1555573305.61278,-35,-8,51
1555573305.64403,-35,-8,51
1555573305.67529,-35,-8,51
1555573305.70654,-35,-8,51
1555573305.73779,-35,-8,52
1555573305.76904,-35,-8,51
1555573305.80029,-35,-8,51
1555573305.83154,-35,-8,51
1555573305.86279,-35,-8,51
1555573305.89405,-35,-8,51
1555573305.9253,-35,-8,51
1555573305.95655,-35,-8,51
1555573305.9878,-35,-8,51
1555573306.01905,-35,-8,51
1555573306.0503,-35,-8,51
1555573306.08155,-35,-8,51
1555573306.11281,-35,-8,51
1555573306.14406,-35,-8,52
1555573306.17531,-35,-8,51
1555573306.20656,-35,-8,51
1555573306.23781,-35,-8,52
1555573306.26906,-35,-8,51
1555573306.30032,-35,-8,51
1555573306.33157,-35,-8,51
1555573306.36282,-35,-8,51
1555573306.39407,-35,-8,51
1555573306.42532,-35,-8,51
1555573306.45657,-35,-8,51
1555573306.48782,-35,-8,51
1555573306.51908,-35,-8,52
1555573306.55033,-35,-8,51
1555573306.58158,-35,-8,51
1555573306.61283,-35,-8,51
1555573306.64408,-35,-8,52
1555573306.67533,-35,-8,51
1555573306.70658,-35,-8,51
1555573306.73784,-35,-8,51
1555573306.76909,-35,-8,51
1555573306.80034,-35,-8,51
1555573306.83159,-35,-8,51
1555573306.86284,-35,-8,52
1555573306.89409,-35,-8,51
1555573306.92534,-35,-8,51
1555573306.9566,-35,-8,51
1555573306.98785,-35,-8,52
1555573307.0191,-35,-8,51
1555573307.05035,-35,-8,51
1555573307.0816,-34,-8,51
1555573307.11285,-35,-8,51
1555573307.1441,-35,-8,51
1555573307.17536,-35,-8,51
1555573307.20661,-35,-8,51
1555573307.23786,-35,-8,51
1555573307.26911,-35,-8,52
1555573307.30036,-35,-8,51
1555573307.33161,-34,-8,51
1555573307.36286,-34,-8,52
1555573307.39412,-35,-8,51
1555573307.42537,-35,-8,51
1555573307.45662,-35,-8,51
1555573307.48787,-35,-8,51
1555573307.51912,-35,-8,51
1555573307.55037,-35,-8,52
1555573307.58162,-35,-8,51
1555573307.61288,-35,-8,51
1555573307.64413,-35,-8,51
1555573307.67538,-35,-8,52
1555573307.70663,-35,-8,51
1555573307.73788,-35,-8,51
1555573307.76913,-35,-8,51
1555573307.80038,-35,-8,52
1555573307.83164,-35,-8,51
1555573307.86289,-35,-8,52
1555573307.89414,-35,-8,51
1555573307.92539,-35,-8,52
1555573307.95664,-35,-8,51
1555573307.98789,-35,-8,51
1555573308.01914,-35,-8,52
1555573308.0504,-35,-8,51
1555573308.08165,-35,-8,52
1555573308.1129,-35,-8,51
1555573308.14415,-35,-8,51
1555573308.1754,-35,-8,51
1555573308.20665,-35,-8,51
1555573308.2379,-35,-8,51
1555573308.26916,-35,-8,52
1555573308.30041,-35,-8,52
1555573308.33166,-35,-8,52
1555573308.36291,-35,-8,52
1555573308.39416,-35,-8,51
1555573308.42541,-35,-8,52
1555573308.45667,-35,-8,51
1555573308.48792,-35,-8,52
1555573308.51917,-35,-8,51
1555573308.55042,-35,-8,52
1555573308.58167,-35,-8,51
1555573308.61292,-35,-8,51
1555573308.64417,-35,-8,51
1555573308.67543,-35,-8,51
1555573308.70668,-35,-8,51
1555573308.73793,-35,-8,51
1555573308.76918,-35,-8,51
1555573308.80043,-35,-8,51
1555573308.83168,-35,-8,51
1555573308.86293,-35,-8,51
1555573308.89419,-35,-8,51
1555573308.92544,-35,-8,51
1555573308.95669,-35,-8,51
1555573308.98794,-35,-8,51
1555573309.01919,-35,-8,51
1555573309.05044,-35,-8,51
1555573309.08169,-35,-8,51
1555573309.11295,-35,-8,51
1555573309.1442,-35,-8,51
1555573309.17545,-35,-8,51
1555573309.2067,-35,-8,51
1555573309.23795,-35,-8,51
1555573309.2692,-35,-8,51
1555573309.30045,-35,-8,51
1555573309.33171,-35,-8,51
1555573309.36296,-35,-8,52
1555573309.39421,-35,-8,51
1555573309.42546,-35,-8,51
1555573309.45671,-35,-8,51
1555573309.48796,-35,-8,51
1555573309.51921,-35,-8,51
1555573309.55047,-35,-8,52
1555573309.58172,-35,-8,51
1555573309.61297,-35,-8,51
1555573309.64422,-35,-8,51
1555573309.67547,-35,-8,51
1555573309.70672,-35,-8,51
1555573309.73797,-35,-8,51
1555573309.76923,-35,-8,51
1555573309.80048,-35,-8,52
1555573309.83173,-35,-8,51
1555573309.86298,-35,-8,51
1555573309.89423,-35,-8,51
1555573309.92548,-35,-8,51
1555573309.95673,-35,-8,51
1555573309.98799,-35,-8,51
1555573310.01924,-35,-8,51
1555573310.05049,-35,-8,51
1555573310.08174,-35,-8,51
1555573310.11299,-34,-8,52
1555573310.14424,-35,-8,52
1555573310.17549,-35,-8,51
1555573310.20675,-35,-8,51
1555573310.238,-35,-8,51
1555573310.26925,-35,-8,51
1555573310.3005,-35,-8,51
1555573310.33175,-35,-8,51
1555573310.363,-35,-8,52
1555573310.39425,-35,-8,52
1555573310.42551,-35,-8,51
1555573310.45676,-35,-8,51
1555573310.48801,-35,-8,51
1555573310.51926,-35,-8,51
1555573310.55051,-35,-8,52
1555573310.58176,-35,-8,52
1555573310.61301,-35,-8,51
1555573310.64427,-35,-8,51
1555573310.67552,-35,-8,51
1555573310.70677,-35,-8,51
1555573310.73802,-35,-8,52
1555573310.76927,-35,-8,51
1555573310.80052,-35,-8,51
1555573310.83177,-35,-8,52
1555573310.86303,-35,-7,51
1555573310.89428,-35,-8,51
1555573310.92553,-35,-8,52
1555573310.95678,-35,-8,51
1555573310.98803,-35,-8,51
1555573311.01928,-35,-8,51
1555573311.05053,-35,-8,51
1555573311.08179,-35,-8,51
1555573311.11304,-35,-8,51
1555573311.14429,-35,-8,51
1555573311.17554,-35,-8,51
1555573311.20679,-35,-8,51
1555573311.23804,-35,-8,52
1555573311.2693,-35,-8,51
1555573311.30055,-35,-8,51
1555573311.3318,-35,-8,51
1555573311.36305,-35,-8,51
1555573311.3943,-36,-8,51
1555573311.42555,-35,-8,51
1555573311.4568,-36,-8,51
1555573311.48806,-35,-8,51
1555573311.51931,-35,-8,51
1555573311.55056,-36,-8,51
1555573311.58181,-35,-8,51
1555573311.61306,-35,-7,51
1555573311.64431,-35,-8,51
1555573311.67556,-35,-8,51
1555573311.70682,-35,-8,51
1555573311.73807,-35,-8,51
1555573311.76932,-35,-8,51
1555573311.80057,-35,-8,51
1555573311.83182,-35,-7,51
1555573311.86307,-36,-8,51
1555573311.89432,-35,-8,51
1555573311.92558,-35,-8,51
1555573311.95683,-36,-8,51
1555573311.98808,-35,-8,51
1555573312.01933,-35,-8,51
1555573312.05058,-35,-8,51
1555573312.08183,-36,-8,51
1555573312.11308,-35,-8,51
1555573312.14434,-35,-8,51
1555573312.17559,-36,-8,51
1555573312.20684,-36,-8,51
1555573312.23809,-36,-7,51
1555573312.26934,-36,-8,50
1555573312.30059,-36,-8,51
1555573312.33184,-36,-7,51
1555573312.3631,-36,-8,51
1555573312.39435,-36,-8,51
1555573312.4256,-36,-8,51
1555573312.45685,-36,-7,51
1555573312.4881,-36,-8,51
1555573312.51935,-36,-8,51
1555573312.5506,-36,-8,51
1555573312.58186,-35,-8,51
1555573312.61311,-36,-8,51
1555573312.64436,-36,-8,50
1555573312.67561,-36,-8,51
1555573312.70686,-36,-8,51
1555573312.73811,-37,-8,50
1555573312.76936,-36,-8,51
1555573312.80062,-36,-7,51
1555573312.83187,-36,-8,51
1555573312.86312,-37,-8,50
1555573312.89437,-36,-8,51
1555573312.92562,-37,-7,50
1555573312.95687,-36,-8,50
1555573312.98812,-36,-8,52
1555573313.01938,-36,-7,51
1555573313.05063,-37,-8,50
1555573313.08188,-37,-8,50
1555573313.11313,-35,-7,52
1555573313.14438,-35,-8,51
1555573313.17563,-36,-8,50
1555573313.20688,-36,-8,51
1555573313.23814,-35,-7,52
1555573313.26939,-37,-8,50
1555573313.30064,-37,-9,50
1555573313.33189,-34,-8,52
1555573313.36314,-34,-7,52
1555573313.39439,-38,-9,49
1555573313.42564,-36,-10,50
1555573313.4569,-34,-9,51
1555573313.48815,-34,-9,51
1555573313.5194,-37,-8,50
1555573313.55065,-38,-8,49
1555573313.5819,-36,-8,51
1555573313.61315,-35,-8,51
1555573313.64441,-36,-8,51
1555573313.67566,-36,-8,50
1555573313.70691,-35,-7,52
1555573313.73816,-36,-7,52
1555573313.76941,-37,-8,50
1555573313.80066,-35,-8,52
1555573313.83191,-35,-7,52
1555573313.86317,-35,-8,51
1555573313.89442,-35,-8,52
1555573313.92567,-35,-8,51
1555573313.95692,-36,-8,51
1555573313.98817,-36,-8,51
1555573314.01942,-35,-8,53
1555573314.05067,-35,-8,53
1555573314.08193,-35,-8,51
1555573314.11318,-35,-8,51
1555573314.14443,-35,-8,51
1555573314.17568,-35,-8,51
1555573314.20693,-35,-8,51
1555573314.23818,-35,-8,51
1555573314.26943,-35,-8,51
1555573314.30069,-35,-8,51
1555573314.33194,-35,-8,51
1555573314.36319,-35,-8,51
1555573314.39444,-35,-8,51
1555573314.42569,-35,-8,51
1555573314.45694,-35,-8,51
1555573314.48819,-35,-8,51
1555573314.51945,-35,-8,51
1555573314.5507,-35,-8,51
1555573314.58195,-35,-8,51
1555573314.6132,-35,-8,51
1555573314.64445,-35,-8,51
1555573314.6757,-35,-8,51
1555573314.70695,-35,-8,51
1555573314.73821,-35,-8,51
1555573314.76946,-35,-8,51
1555573314.80071,-35,-8,52
1555573314.83196,-35,-8,51
1555573314.86321,-35,-8,51
1555573314.89446,-35,-8,51
1555573314.92571,-35,-8,52
1555573314.95697,-35,-8,51
1555573314.98822,-35,-8,51
1555573315.01947,-35,-8,51
1555573315.05072,-35,-8,51
1555573315.08197,-35,-8,52
1555573315.11322,-35,-8,51
1555573315.14447,-35,-8,51
1555573315.17573,-35,-8,52
1555573315.20698,-35,-8,51
1555573315.23823,-35,-8,52
1555573315.26948,-35,-8,51
1555573315.30073,-35,-8,51
1555573315.33198,-35,-8,51
1555573315.36323,-35,-8,52
1555573315.39449,-35,-8,52
1555573315.42574,-35,-8,51
1555573315.45699,-35,-8,51
1555573315.48824,-35,-8,51
1555573315.51949,-35,-8,51
1555573315.55074,-35,-8,51
1555573315.58199,-35,-8,51
1555573315.61325,-35,-8,52
1555573315.6445,-35,-8,51
1555573315.67575,-35,-8,51
1555573315.707,-35,-8,51
1555573315.73825,-35,-8,51
1555573315.7695,-35,-8,51
1555573315.80076,-35,-8,51
1555573315.83201,-35,-8,51
1555573315.86326,-35,-8,51
1555573315.89451,-35,-8,51
1555573315.92576,-35,-8,51
1555573315.95701,-34,-8,51
1555573315.98826,-35,-8,52
1555573316.01952,-35,-8,51
1555573316.05077,-35,-8,52
1555573316.08202,-35,-8,51
1555573316.11327,-35,-8,51
1555573316.14452,-35,-8,51
1555573316.17577,-35,-8,51
1555573316.20702,-35,-8,51
1555573316.23828,-35,-8,51
1555573316.26953,-35,-8,51
1555573316.30078,-35,-8,51
1555573316.33203,-35,-8,51
1555573316.36328,-35,-8,51
1555573316.39453,-35,-8,51
1555573316.42578,-35,-8,51
1555573316.45704,-35,-8,52
1555573316.48829,-35,-8,51
1555573316.51954,-35,-8,51
1555573316.55079,-35,-8,51
1555573316.58204,-35,-8,51
1555573316.61329,-35,-8,51
1555573316.64454,-35,-8,51
1555573316.6758,-35,-8,51
1555573316.70705,-35,-8,51
1555573316.7383,-35,-8,51
1555573316.76955,-35,-8,51
1555573316.8008,-35,-8,51
1555573316.83205,-35,-8,51
1555573316.8633,-35,-8,51
1555573316.89456,-35,-8,51
1555573316.92581,-35,-8,51
1555573316.95706,-35,-8,51
1555573316.98831,-35,-8,51
1555573317.01956,-35,-8,51
1555573317.05081,-35,-8,51
1555573317.08206,-35,-8,51
1555573317.11332,-35,-8,51
1555573317.14457,-35,-8,51
1555573317.17582,-35,-8,51
1555573317.20707,-35,-8,51
1555573317.23832,-35,-8,51
1555573317.26957,-35,-8,51
1555573317.30082,-35,-8,51
1555573317.33208,-35,-8,51
1555573317.36333,-35,-8,52
1555573317.39458,-35,-8,51
1555573317.42583,-35,-8,51
1555573317.45708,-35,-8,51
1555573317.48833,-35,-8,51
1555573317.51958,-35,-8,51
1555573317.55084,-35,-8,51
1555573317.58209,-35,-8,51
1555573317.61334,-35,-8,51
1555573317.64459,-35,-8,51
1555573317.67584,-35,-8,51
1555573317.70709,-35,-8,51
1555573317.73834,-35,-8,51
1555573317.7696,-35,-8,51
1555573317.80085,-35,-8,52
1555573317.8321,-35,-8,51
1555573317.86335,-34,-8,52
1555573317.8946,-34,-8,52
1555573317.92585,-35,-8,51
1555573317.9571,-35,-8,51
1555573317.98836,-35,-8,51
1555573318.01961,-35,-8,51
1555573318.05086,-35,-8,52
1555573318.08211,-35,-8,51
1555573318.11336,-35,-8,52
1555573318.14461,-35,-8,52
1555573318.17586,-35,-8,52
1555573318.20712,-35,-8,51
1555573318.23837,-35,-8,51
1555573318.26962,-35,-8,52
1555573318.30087,-35,-8,51
1555573318.33212,-35,-8,51
1555573318.36337,-35,-8,52
1555573318.39462,-35,-8,51
1555573318.42588,-35,-8,51
1555573318.45713,-35,-8,52
1555573318.48838,-35,-8,51
1555573318.51963,-35,-8,52
1555573318.55088,-35,-8,52
1555573318.58213,-35,-8,52
1555573318.61339,-35,-8,51
1555573318.64464,-35,-8,52
1555573318.67589,-35,-8,51
1555573318.70714,-35,-8,51
1555573318.73839,-35,-8,51
1555573318.76964,-35,-8,51
1555573318.80089,-35,-8,51
1555573318.83215,-35,-8,51
1555573318.8634,-35,-8,51
1555573318.89465,-35,-8,51
1555573318.9259,-35,-8,51
1555573318.95715,-35,-8,51
1555573318.9884,-35,-8,51
1555573319.01965,-35,-8,51
1555573319.05091,-35,-8,51
1555573319.08216,-35,-8,51
1555573319.11341,-35,-8,52
1555573319.14466,-35,-8,51
1555573319.17591,-35,-8,51
1555573319.20716,-35,-8,51
1555573319.23841,-35,-8,51
1555573319.26967,-35,-8,51
1555573319.30092,-35,-8,52
1555573319.33217,-35,-8,51
1555573319.36342,-35,-8,51
1555573319.39467,-35,-8,51
1555573319.42592,-35,-8,52
1555573319.45717,-35,-8,52
1555573319.48843,-35,-8,51
1555573319.51968,-35,-8,51
1555573319.55093,-35,-8,51
1555573319.58218,-35,-8,51
1555573319.61343,-35,-8,51
1555573319.64468,-35,-8,51
1555573319.67593,-35,-8,51
1555573319.70719,-35,-8,51
1555573319.73844,-35,-8,51
1555573319.76969,-35,-8,51
1555573319.80094,-35,-8,51
1555573319.83219,-35,-8,51
1555573319.86344,-35,-8,51
1555573319.89469,-35,-8,51
1555573319.92595,-35,-8,52
1555573319.9572,-35,-8,51
1555573319.98845,-35,-8,51
1555573320.0197,-35,-8,51
1555573320.05095,-35,-8,51
1555573320.0822,-35,-8,51
1555573320.11345,-35,-8,51
1555573320.14471,-35,-8,52
1555573320.17596,-35,-8,51
1555573320.20721,-35,-8,52
1555573320.23846,-35,-8,51
1555573320.26971,-35,-8,52
1555573320.30096,-35,-8,51
1555573320.33221,-35,-8,52
1555573320.36347,-35,-8,51
1555573320.39472,-35,-8,51
1555573320.42597,-35,-8,51
1555573320.45722,-35,-8,52
1555573320.48847,-34,-8,51
1555573320.51972,-35,-8,51
1555573320.55097,-35,-8,51
1555573320.58223,-35,-8,52
1555573320.61348,-34,-8,52
1555573320.64473,-35,-8,51
1555573320.67598,-34,-8,52
1555573320.70723,-35,-8,51
1555573320.73848,-35,-8,52
1555573320.76974,-35,-8,52
1555573320.80099,-35,-8,52
1555573320.83224,-34,-8,51
1555573320.86349,-34,-8,52
1555573320.89474,-35,-8,52
1555573320.92599,-34,-8,51
1555573320.95724,-34,-8,52
1555573320.9885,-35,-8,51
1555573321.01975,-35,-8,51
1555573321.051,-35,-8,51
1555573321.08225,-35,-8,52
1555573321.1135,-34,-8,52
1555573321.14475,-35,-8,51
1555573321.176,-34,-8,52
1555573321.20726,-35,-8,52
1555573321.23851,-35,-8,52
1555573321.26976,-35,-8,51
1555573321.30101,-35,-8,51
1555573321.33226,-35,-8,51
1555573321.36351,-34,-8,52
1555573321.39476,-34,-8,52
1555573321.42602,-35,-8,52
1555573321.45727,-35,-8,51
1555573321.48852,-35,-8,51
1555573321.51977,-35,-8,51
1555573321.55102,-35,-8,51
1555573321.58227,-35,-8,51
1555573321.61352,-34,-8,51
1555573321.64478,-35,-8,52
1555573321.67603,-35,-8,51
1555573321.70728,-35,-8,51
1555573321.73853,-35,-8,51
1555573321.76978,-35,-8,51
1555573321.80103,-35,-8,52
1555573321.83228,-35,-8,52
1555573321.86354,-35,-8,52
1555573321.89479,-35,-8,51
1555573321.92604,-35,-8,51
1555573321.95729,-35,-8,51
1555573321.98854,-35,-8,52
1555573322.01979,-35,-8,52
1555573322.05104,-35,-8,51
1555573322.0823,-35,-8,51
1555573322.11355,-34,-8,51
1555573322.1448,-35,-8,51
1555573322.17605,-35,-8,51
1555573322.2073,-35,-8,51
1555573322.23855,-35,-8,51
1555573322.2698,-35,-8,51
1555573322.30106,-35,-8,52
1555573322.33231,-35,-8,51
1555573322.36356,-34,-8,52
1555573322.39481,-35,-8,51
1555573322.42606,-35,-8,51
1555573322.45731,-35,-8,52
1555573322.48856,-35,-8,51
1555573322.51982,-35,-8,51
1555573322.55107,-35,-8,51
1555573322.58232,-35,-8,51
1555573322.61357,-35,-8,51
1555573322.64482,-34,-8,52
1555573322.67607,-35,-8,52
1555573322.70732,-35,-8,51
1555573322.73858,-35,-8,51
1555573322.76983,-35,-8,51
1555573322.80108,-35,-8,51
1555573322.83233,-35,-8,51
1555573322.86358,-35,-8,52
1555573322.89483,-35,-8,52
1555573322.92608,-35,-8,51
1555573322.95734,-35,-8,51
1555573322.98859,-35,-8,51
1555573323.01984,-35,-8,51
1555573323.05109,-35,-8,51
1555573323.08234,-35,-8,51
1555573323.11359,-35,-8,51
1555573323.14485,-35,-8,52
1555573323.1761,-35,-8,51
1555573323.20735,-35,-8,52
1555573323.2386,-35,-8,51
1555573323.26985,-35,-8,52
1555573323.3011,-35,-8,51
