TS_Machine,bvp
1555571826.83748,8.875828
1555571826.85311,9.469172
1555571826.86873,9.671328
1555571826.88436,9.59626
1555571826.89999,9.33246
1555571826.91561,8.939631
1555571826.93124,8.451731
1555571826.94686,7.941355
1555571826.96249,7.507616
1555571826.97811,7.252092
1555571827.00937,7.585665
1555571826.99374,7.278643
1555571827.02499,8.106426
1555571827.04062,8.682894
1555571827.05624,9.130852
1555571827.07187,9.321928
1555571827.08749,9.225567
1555571827.10312,8.921577
1555571827.11875,8.539465
1555571827.13437,8.181599
1555571827.15,7.850897
1555571827.16562,7.458502
1555571827.18125,6.898235
1555571827.19687,6.076647
1555571827.2125,4.98119
1555571827.22813,3.692486
1555571827.24375,2.322035
1555571827.25938,0.9963379
1555571827.275,-0.2241249
1555571827.29063,-1.349865
1555571827.30625,-2.413013
1555571827.32188,-3.481911
1555571827.33751,-4.581787
1555571827.35313,-5.70034
1555571827.36876,-6.823818
1555571827.38438,-7.955982
1555571827.40001,-9.131435
1555571827.41563,-10.38887
1555571827.43126,-11.75044
1555571827.44689,-13.18985
1555571827.46251,-14.64438
1555571827.47814,-16.04678
1555571827.49376,-17.34734
1555571827.50939,-18.49318
1555571827.52501,-19.40535
1555571827.54064,-19.88493
1555571827.55627,-19.69677
1555571827.57189,-18.5976
1555571827.58752,-16.48505
1555571827.60314,-13.46694
1555571827.61877,-9.885319
1555571827.63439,-6.16478
1555571827.65002,-2.700752
1555571827.66565,0.2641449
1555571827.68127,2.66082
1555571827.6969,4.513309
1555571827.71252,5.884129
1555571827.72815,6.807129
1555571827.74377,7.31237
1555571827.7594,7.440792
1555571827.77503,7.295654
1555571827.79065,7.025764
1555571827.80628,6.784798
1555571827.8219,6.696472
1555571827.83753,6.800121
1555571827.85315,7.046436
1555571827.86878,7.332752
1555571827.88441,7.539917
1555571827.90003,7.589188
1555571827.91566,7.509289
1555571827.93128,7.393597
1555571827.94691,7.34277
1555571827.96253,7.414574
1555571827.97816,7.548344
1555571827.99379,7.60696
1555571828.00941,7.457405
1555571828.02504,7.04789
1555571828.04066,6.425419
1555571828.05629,5.702374
1555571828.07191,4.976051
1555571828.08754,4.262001
1555571828.10317,3.540138
1555571828.11879,2.732086
1555571828.13442,1.82843
1555571828.15004,0.847126
1555571828.16567,-0.1729622
1555571828.18129,-1.251133
1555571828.19692,-2.396442
1555571828.21255,-3.611469
1555571828.22817,-4.825191
1555571828.2438,-5.916157
1555571828.25942,-6.797401
1555571828.27505,-7.475529
1555571828.29067,-8.06562
1555571828.3063,-8.752197
1555571828.32193,-9.715275
1555571828.33755,-11.04579
1555571828.35318,-12.74199
1555571828.3688,-14.73717
1555571828.38443,-16.89613
1555571828.40005,-19.00853
1555571828.41568,-20.77584
1555571828.43131,-21.83166
1555571828.44693,-21.86069
1555571828.46256,-20.71802
1555571828.47818,-18.48268
1555571828.49381,-15.44538
1555571828.50944,-12.0005
1555571828.52506,-8.494888
1555571828.54069,-5.179604
1555571828.55631,-2.202099
1555571828.57194,0.351944
1555571828.58756,2.425396
1555571828.60319,3.996933
1555571828.61882,5.100647
1555571828.63444,5.831097
1555571828.65007,6.301525
1555571828.66569,6.615379
1555571828.68132,6.803082
1555571828.69694,6.875225
1555571828.71257,6.823898
1555571828.7282,6.669338
1555571828.74382,6.478928
1555571828.75945,6.336716
1555571828.77507,6.307827
1555571828.7907,6.444328
1555571828.80632,6.765884
1555571828.82195,7.260357
1555571828.83758,7.866714
1555571828.8532,8.487049
1555571828.86883,8.975803
1555571828.88445,9.195705
1555571828.90008,9.07296
1555571828.9157,8.630341
1555571828.93133,7.987858
1555571828.94696,7.28867
1555571828.96258,6.646751
1555571828.97821,6.076042
1555571828.99383,5.491917
1555571829.00946,4.784111
1555571829.02508,3.871487
1555571829.04071,2.774723
1555571829.05634,1.601974
1555571829.07196,0.48843
1555571829.08759,-0.4778595
1555571829.10321,-1.29668
1555571829.11884,-2.061371
1555571829.13446,-2.907036
1555571829.15009,-3.954891
1555571829.16572,-5.253189
1555571829.18134,-6.747597
1555571829.19697,-8.310707
1555571829.21259,-9.784679
1555571829.22822,-11.03231
1555571829.24384,-12.02037
1555571829.25947,-12.80818
1555571829.2751,-13.54521
1555571829.29072,-14.42
1555571829.30635,-15.5706
1555571829.32197,-16.98637
1555571829.3376,-18.48902
1555571829.35322,-19.68795
1555571829.36885,-20.13391
1555571829.38448,-19.46412
1555571829.4001,-17.56316
1555571829.41573,-14.60567
1555571829.43135,-10.99374
1555571829.44698,-7.209023
1555571829.4626,-3.642555
1555571829.47823,-0.4991417
1555571829.49386,2.191921
1555571829.50948,4.482002
1555571829.52511,6.374294
1555571829.54073,7.810478
1555571829.55636,8.700924
1555571829.57198,9.038979
1555571829.58761,8.925007
1555571829.60324,8.586128
1555571829.61886,8.237652
1555571829.63449,8.025776
1555571829.65011,7.966793
1555571829.66574,7.985336
1555571829.68136,8.021633
1555571829.69699,8.061993
1555571829.71262,8.179375
1555571829.72824,8.452057
1555571829.74387,8.89925
1555571829.75949,9.461617
1555571829.77512,10.01165
1555571829.79074,10.44042
1555571829.80637,10.68086
1555571829.822,10.73083
1555571829.83762,10.58793
1555571829.85325,10.24174
1555571829.86887,9.64275
1555571829.8845,8.792957
1555571829.90012,7.768618
1555571829.91575,6.748056
1555571829.93138,5.944702
1555571829.947,5.449455
1555571829.96263,5.192497
1555571829.97825,4.911682
1555571829.99388,4.32645
1555571830.0095,3.253096
1555571830.02513,1.710491
1555571830.04076,-0.06612587
1555571830.05638,-1.787264
1555571830.07201,-3.22381
1555571830.08763,-4.30798
1555571830.10326,-5.153952
1555571830.11888,-5.992939
1555571830.13451,-7.056686
1555571830.15014,-8.492849
1555571830.16576,-10.29493
1555571830.18139,-12.30167
1555571830.19701,-14.22304
1555571830.21264,-15.68995
1555571830.22826,-16.34965
1555571830.24389,-15.97099
1555571830.25952,-14.48553
1555571830.27514,-12.01731
1555571830.29077,-8.807262
1555571830.30639,-5.183664
1555571830.32202,-1.468624
1555571830.33764,2.038425
1555571830.35327,5.06148
1555571830.3689,7.411774
1555571830.38452,8.970678
1555571830.40015,9.744833
1555571830.41577,9.867834
1555571830.4314,9.571104
1555571830.44702,9.089262
1555571830.46265,8.635958
1555571830.47828,8.325788
1555571830.4939,8.195107
1555571830.50953,8.225342
1555571830.52515,8.358433
1555571830.54078,8.551792
1555571830.5564,8.732122
1555571830.57203,8.828444
1555571830.58766,8.79258
1555571830.60328,8.621792
1555571830.61891,8.379457
1555571830.63453,8.168901
1555571830.65016,8.063295
1555571830.66579,8.074902
1555571830.68141,8.111008
1555571830.69704,8.007984
1555571830.71266,7.62648
1555571830.72829,6.903269
1555571830.74391,5.911114
1555571830.75954,4.811409
1555571830.77517,3.791708
1555571830.79079,2.966867
1555571830.80642,2.319931
1555571830.82204,1.722149
1555571830.83767,0.9911861
1555571830.85329,-0.01799011
1555571830.86892,-1.357599
1555571830.88455,-2.978558
1555571830.90017,-4.711351
1555571830.9158,-6.380966
1555571830.93142,-7.821068
1555571830.94705,-8.988691
1555571830.96267,-9.939764
1555571830.9783,-10.87399
1555571830.99393,-12.02935
1555571831.00955,-13.59715
1555571831.02518,-15.63168
1555571831.0408,-17.96333
1555571831.05643,-20.22463
1555571831.07205,-21.91924
1555571831.08768,-22.60772
1555571831.10331,-21.99752
1555571831.11893,-20.08288
1555571831.13456,-17.11437
1555571831.15018,-13.50514
1555571831.16581,-9.678478
1555571831.18143,-5.982214
1555571831.19706,-2.654224
1555571831.21269,0.200016
1555571831.22831,2.543259
1555571831.24394,4.386208
1555571831.25956,5.762783
1555571831.27519,6.715784
1555571831.29081,7.288235
1555571831.30644,7.557682
1555571831.32207,7.594046
1555571831.33769,7.501537
1555571831.35332,7.417353
1555571831.36894,7.439892
1555571831.38457,7.62962
1555571831.40019,8.004988
1555571831.41582,8.511646
1555571831.43145,9.076056
1555571831.44707,9.636913
1555571831.4627,10.1369
1555571831.47832,10.54633
1555571831.49395,10.82697
1555571831.50957,10.93677
1555571831.5252,10.80026
1555571831.54083,10.37524
1555571831.55645,9.637291
1555571831.57208,8.616558
1555571831.5877,7.399559
1555571831.60333,6.118315
1555571831.61895,4.944847
1555571831.63458,3.998121
1555571831.65021,3.332197
1555571831.66583,2.872013
1555571831.68146,2.500952
1555571831.69708,2.069109
1555571831.71271,1.482029
1555571831.72833,0.730978
1555571831.74396,-0.1820107
1555571831.75959,-1.278126
1555571831.77521,-2.582359
1555571831.79084,-4.104433
1555571831.80646,-5.780617
1555571831.82209,-7.464987
1555571831.83771,-9.011847
1555571831.85334,-10.3527
1555571831.86897,-11.55851
1555571831.88459,-12.81655
1555571831.90022,-14.28103
1555571831.91584,-15.99255
1555571831.93147,-17.78121
1555571831.94709,-19.33535
1555571831.96272,-20.30749
1555571831.97835,-20.42354
1555571831.99397,-19.57867
1555571832.0096,-17.83289
1555571832.02522,-15.39177
1555571832.04085,-12.4978
1555571832.05647,-9.40263
1555571832.0721,-6.300638
1555571832.08773,-3.312796
1555571832.10335,-0.5541706
1555571832.11898,1.889783
1555571832.1346,3.916771
1555571832.15023,5.457364
1555571832.16585,6.486756
1555571832.18148,7.069427
1555571832.19711,7.319871
1555571832.21273,7.359435
1555571832.22836,7.288634
1555571832.24398,7.172307
1555571832.25961,7.070394
1555571832.27523,7.056761
1555571832.29086,7.19445
1555571832.30649,7.517828
1555571832.32211,7.955994
1555571832.33774,8.384231
1555571832.35336,8.683266
1555571832.36899,8.802548
1555571832.38461,8.815049
1555571832.40024,8.877073
1555571832.41587,9.097385
1555571832.43149,9.459015
1555571832.44712,9.810437
1555571832.46274,9.888621
1555571832.47837,9.484791
1555571832.49399,8.555077
1555571832.50962,7.244887
1555571832.52525,5.825469
1555571832.54087,4.596314
1555571832.5565,3.713306
1555571832.57212,3.158876
1555571832.58775,2.77362
1555571832.60337,2.325964
1555571832.619,1.626256
1555571832.63463,0.6156964
1555571832.65025,-0.6467705
1555571832.66588,-2.035861
1555571832.6815,-3.410201
1555571832.69713,-4.683536
1555571832.71275,-5.819276
1555571832.72838,-6.806714
1555571832.74401,-7.650433
1555571832.75963,-8.376291
1555571832.77526,-9.03828
1555571832.79088,-9.751896
1555571832.80651,-10.64684
1555571832.82213,-11.79651
1555571832.83776,-13.15976
1555571832.85339,-14.51377
1555571832.86901,-15.4673
1555571832.88464,-15.66317
1555571832.90026,-14.82778
1555571832.91589,-12.92335
1555571832.93151,-10.13833
1555571832.94714,-6.814983
1555571832.96277,-3.313932
1555571832.97839,0.03689492
1555571832.99402,3.003017
1555571833.00964,5.436136
1555571833.02527,7.23552
1555571833.04089,8.371694
1555571833.05652,8.894336
1555571833.07215,8.934942
1555571833.08777,8.725054
1555571833.1034,8.486517
1555571833.11902,8.365311
1555571833.13465,8.385866
1555571833.15027,8.47638
1555571833.1659,8.529162
1555571833.18153,8.551743
1555571833.19715,8.631271
1555571833.21278,8.91604
1555571833.2284,9.497036
1555571833.24403,10.32874
1555571833.25966,11.2106
1555571833.27528,11.89432
1555571833.29091,12.19301
1555571833.30653,12.08469
1555571833.32216,11.67198
1555571833.33778,11.11441
1555571833.35341,10.50068
1555571833.36904,9.856279
1555571833.38466,9.171658
1555571833.40029,8.486576
1555571833.41591,7.905158
1555571833.43154,7.506475
1555571833.44716,7.229497
1555571833.46279,6.856145
1555571833.47842,6.085587
1555571833.49404,4.711001
1555571833.50967,2.785707
1555571833.52529,0.6343265
1555571833.54092,-1.30083
1555571833.55654,-2.664256
1555571833.57217,-3.371422
1555571833.5878,-3.617827
1555571833.60342,-3.762189
1555571833.61905,-4.1557
1555571833.63467,-5.012437
1555571833.6503,-6.347
1555571833.66592,-8.02767
1555571833.68155,-9.825089
1555571833.7128,-12.75052
1555571833.69718,-11.48298
1555571833.72843,-13.41608
1555571833.74405,-13.30434
1555571833.75968,-12.31689
1555571833.7753,-10.4687
1555571833.79093,-7.912085
1555571833.80656,-4.936935
1555571833.82218,-1.921259
1555571833.83781,0.7839139
