TS_Machine,hr
1555574067.09488,68.56825
1555574067.9543,69.81495
1555574068.82934,68.56825
1555574069.75126,65.08173
1555574070.61067,69.81495
1555574071.43883,72.44947
1555574072.3295,67.3653
1555574073.22017,67.3653
1555574074.12646,66.20383
1555574074.98587,69.81495
1555574075.81404,72.44947
1555574076.67345,69.81496
1555574077.56412,67.3653
1555574078.45478,67.3653
1555574079.29857,71.10782
1555574080.15799,69.81495
1555574081.06428,66.20383
1555574081.95495,67.3653
1555574082.84561,67.3653
1555574083.72065,68.56825
1555574084.62695,66.20383
1555574085.56449,63.99702
1555574086.48641,65.08173
1555574087.40832,65.08173
1555574088.36149,62.94791
1555574089.29904,63.99704
1555574090.17408,68.56825
1555574091.03349,69.81495
1555574091.90853,68.56825
1555574092.81482,66.20383
1555574093.68986,68.56825
1555574094.58053,67.3653
1555574095.43995,69.81495
1555574096.34624,66.20383
1555574097.25253,66.20383
1555574098.2057,62.94791
1555574099.09637,67.3653
1555574099.94015,71.10782
1555574100.84645,66.20383
1555574101.73711,67.3653
1555574102.61215,68.56825
1555574103.50282,67.3653
1555574104.36223,69.81495
1555574105.28415,65.08173
1555574106.23732,62.94791
1555574107.17486,63.99704
1555574108.03428,69.81495
1555574108.87807,71.10782
1555574109.75311,68.56825
1555574110.6594,66.20383
1555574111.53444,68.56825
1555574112.3626,72.44947
1555574113.25327,67.3653
1555574114.14394,67.3653
1555574115.06585,65.08173
1555574115.92527,69.81495
1555574116.80031,68.56825
1555574117.73785,63.99704
1555574118.72227,60.94956
1555574119.67544,62.94789
1555574120.55048,68.56825
1555574121.44115,67.3653
1555574122.33182,67.3653
1555574123.25373,65.08173
1555574124.1444,67.3653
1555574125.01944,68.56825
1555574125.92573,66.20383
1555574126.89453,61.93262
1555574127.89457,59.99723
1555574128.81649,65.08173
1555574129.70716,67.3653
1555574130.62908,65.08173
1555574131.56662,63.99704
1555574132.48854,65.08172
1555574133.33233,71.10783
1555574134.16049,72.44947
1555574135.00428,71.10782
1555574135.87932,68.56825
1555574136.81686,63.99704
1555574137.70753,67.3653
1555574138.55132,71.10782
1555574139.44198,67.3653
1555574140.39515,62.94791
1555574141.3327,63.99702
1555574142.20774,68.56825
1555574143.14528,63.99704
1555574144.09845,62.94791
1555574145.08287,60.94956
1555574145.97354,67.3653
1555574146.83295,69.81495
1555574147.70799,68.56825
1555574148.64553,63.99704
1555574149.58308,63.99704
1555574150.44249,69.81495
1555574151.39566,62.94791
1555574152.44259,57.31077
1555574153.50514,56.46798
1555574154.48956,60.94956
1555574155.4271,63.99704
1555574156.41152,60.94955
1555574157.44282,58.17913
1555574158.45849,59.07419
1555574159.39603,63.99704
1555574160.33358,63.99704
1555574161.318,60.94955
1555574162.36492,57.31078
1555574163.36497,59.99723
1555574164.36501,59.99721
1555574165.27131,66.20383
1555574166.16197,67.3653
1555574167.14639,60.94956
1555574168.17769,58.17913
1555574169.22461,57.31077
1555574170.16216,63.99704
1555574171.08407,65.08173
1555574172.05287,61.93262
1555574173.03729,60.94956
1555574173.92796,67.3653
1555574174.83425,66.20383
1555574175.75617,65.08173
1555574176.72496,61.93262
1555574177.67813,62.94789
1555574178.5688,67.3653
1555574179.39696,72.44947
1555574180.25637,69.81496
1555574181.14704,67.3653
1555574182.06896,65.08172
1555574182.944,68.56825
1555574183.83466,67.3653
1555574184.83471,59.99723
1555574185.92851,54.85461
1555574186.89731,61.93262
1555574187.85048,62.94789
1555574188.85052,59.99723
1555574189.83494,60.94956
1555574190.75686,65.08173
1555574191.64753,67.3653
1555574192.63195,60.94956
1555574193.58512,62.94789
1555574194.60079,59.07419
1555574195.58521,60.94956
1555574196.50713,65.08173
1555574197.47592,61.93262
1555574198.50722,58.17912
1555574199.50727,59.99723
1555574200.50731,59.99723
1555574201.55424,57.31077
1555574202.55428,59.99723
1555574203.4762,65.08173
1555574204.42937,62.94791
1555574205.41379,60.94956
1555574206.46071,57.31077
1555574207.46076,59.99723
1555574208.38268,65.08173
1555574209.32022,63.99704
1555574210.33589,59.07419
1555574211.35156,59.07418
1555574212.27348,65.08173
1555574213.1329,69.81495
1555574213.99231,69.81495
1555574214.91423,65.08173
1555574215.94553,58.17913
1555574216.88307,63.99704
1555574217.80499,65.08173
1555574218.72691,65.08173
1555574219.72695,59.99721
1555574220.64887,65.08173
1555574221.52391,68.56825
1555574222.4302,66.20383
1555574223.399,61.93262
1555574224.39904,59.99723
1555574225.35221,62.94791
1555574226.24288,67.3653
1555574227.18042,63.99704
1555574228.10234,65.08172
1555574229.07113,61.93262
1555574229.99305,65.08173
1555574230.91497,65.08173
1555574231.86814,62.94791
1555574232.86819,59.99723
1555574233.82135,62.94791
1555574234.72765,66.20383
1555574235.69644,61.9326
1555574236.68086,60.94956
1555574237.58715,66.20383
1555574238.49345,66.20383
1555574239.41536,65.08173
1555574240.38416,61.93262
1555574241.39983,59.07418
1555574242.353,62.94791
1555574243.25929,66.20383
1555574244.22809,61.93262
1555574245.27501,57.31078
1555574246.22818,62.94791
1555574247.1501,65.08172
1555574248.10327,62.94791
1555574249.11894,59.07419
1555574250.13461,59.07419
1555574251.10341,61.93262
1555574251.99407,67.36528
1555574252.88474,67.3653
1555574253.85353,61.93262
1555574254.85358,59.99723
1555574255.86925,59.07419
1555574256.79117,65.08173
1555574257.66621,68.56825
1555574258.60375,63.99704
1555574259.61942,59.07418
1555574260.61947,59.99723
1555574261.55701,63.99704
1555574262.47893,65.08173
1555574263.44773,61.93262
1555574264.33839,67.3653
1555574265.16656,72.44947
1555574266.0416,68.56825
1555574266.94789,66.20383
1555574267.83856,67.3653
1555574268.66672,72.44947
1555574269.47926,73.84273
1555574270.24492,78.36371
1555574271.0262,76.79646
1555574271.85437,72.44947
1555574272.6669,73.84273
1555574273.43256,78.36371
1555574274.21385,76.79644
1555574275.05764,71.10782
1555574275.94831,67.3653
1555574276.87022,65.08173
1555574277.71401,71.10782
1555574278.5578,71.10782
1555574279.46409,66.20383
1555574280.40164,63.99704
1555574281.2923,67.3653
1555574282.15172,69.81495
1555574282.99551,71.10782
1555574283.93305,63.99704
1555574284.91747,60.94956
1555574285.90189,60.94956
1555574286.80818,66.20383
1555574287.76135,62.94791
1555574288.77702,59.07418
1555574289.71457,63.99704
1555574290.63649,65.08173
1555574291.60528,61.93262
1555574292.69908,54.85461
1555574293.71475,59.07418
1555574294.55854,71.10782
1555574295.49609,63.99704
1555574296.46488,61.93262
1555574297.46493,59.99723
1555574298.37122,66.20383
1555574299.32439,62.94791
1555574300.32443,59.99721
1555574301.26198,63.99704
1555574302.12139,69.81495
1555574303.07456,62.94791
1555574304.01211,63.99704
1555574304.93402,65.08173
1555574305.79344,69.81495
1555574306.69973,66.20383
1555574307.69978,59.99723
1555574308.6842,60.94955
1555574309.57486,67.3653
1555574310.4499,68.56825
1555574311.38745,63.99704
1555574312.32499,63.99704
1555574313.29379,61.93262
1555574314.16883,68.56825
1555574315.05949,67.3653
1555574315.99704,63.99704
1555574316.98146,60.94956
1555574317.88775,66.20383
1555574318.74716,69.81495
1555574319.63783,67.3653
1555574320.55975,65.08173
1555574321.49729,63.99702
1555574322.37233,68.56827
1555574323.24737,68.56825
1555574324.20054,62.94789
1555574325.20059,59.99723
1555574326.10688,66.20383
1555574326.98192,68.56825
1555574327.88821,66.20383
1555574328.81013,65.08173
1555574329.71642,66.20383
1555574330.60709,67.3653
1555574331.529,65.08173
1555574332.48217,62.94791
1555574333.38847,66.20383
1555574334.26351,68.56825
1555574335.1698,66.20383
1555574336.10734,63.99702
1555574337.02926,65.08173
1555574337.93555,66.20383
1555574338.88872,62.94791
1555574339.82626,63.99704
1555574340.74818,65.08173
1555574341.62322,68.56825
1555574342.54514,65.08173
1555574343.48268,63.99704
1555574344.42023,63.99704
1555574345.29527,68.56825
1555574346.18593,67.3653
1555574347.09223,66.20383
1555574348.07665,60.94955
1555574349.01419,63.99704
1555574349.85798,71.10782
1555574350.71739,69.81495
1555574351.63931,65.08173
1555574352.5456,66.20383
1555574353.42064,68.56825
1555574354.24881,72.44949
1555574355.10822,69.81495
1555574356.03014,65.08172
1555574356.95206,65.08173
1555574357.8271,68.56825
1555574358.63964,73.84275
1555574359.51468,68.56825
1555574360.38972,68.56825
1555574361.29601,66.20383
1555574362.15542,69.81495
1555574362.99921,71.10782
1555574363.92113,65.08173
1555574364.85867,63.99704
1555574365.78059,65.08172
1555574366.65563,68.56825
1555574367.48379,72.44949
1555574368.35884,68.56825
1555574369.26513,66.20383
1555574370.18705,65.08173
1555574371.09334,66.20381
1555574371.96838,68.56825
1555574372.82779,69.81496
1555574373.74971,65.08172
1555574374.70288,62.94791
1555574375.64042,63.99704
1555574376.51546,68.56825
1555574377.46863,62.94791
1555574378.4218,62.94791
1555574379.37497,62.94791
1555574380.28126,66.20383
1555574381.14068,69.81495
1555574382.03134,67.3653
1555574383.00014,61.93262
1555574383.8908,67.3653
1555574384.82835,63.99702
1555574385.78152,62.94791
1555574386.67218,67.3653
1555574387.56285,67.3653
1555574388.50039,63.99704
1555574389.42231,65.08173
1555574390.29735,68.56825
1555574391.17239,68.56825
1555574392.07868,66.20383
1555574393.03185,62.94791
1555574393.93815,66.20383
1555574394.79756,69.81495
1555574395.71948,65.08173
1555574396.68827,61.93262
1555574397.64144,62.94789
1555574398.51648,68.56827
1555574399.42277,66.20381
1555574400.39157,61.93262
1555574401.34474,62.94791
1555574402.28228,63.99704
1555574403.1417,69.81495
1555574403.98549,71.10782
1555574404.87615,67.3653
1555574405.82932,62.94791
1555574406.81374,60.94956
1555574407.72003,66.20383
1555574408.59507,68.56825
1555574409.51699,65.08173
1555574410.45454,63.99704
1555574411.4077,62.94789
1555574412.314,66.20383
1555574413.15779,71.10782
1555574414.00157,71.10783
1555574414.92349,65.08172
1555574415.90791,60.94956
1555574416.79858,67.3653
1555574417.64237,71.10782
1555574418.53303,67.3653
1555574419.4862,62.94791
1555574420.43937,62.94791
1555574421.33004,67.3653
1555574422.17383,71.10782
1555574423.08012,66.20383
1555574424.04891,61.93262
1555574425.06459,59.07419
1555574426.00213,63.99702
1555574426.8928,67.3653
1555574427.83034,63.99704
1555574428.81476,60.94956
1555574429.79918,60.94956
1555574430.68985,67.3653
1555574431.53364,71.10782
1555574432.40868,68.56825
1555574433.34622,63.99704
1555574434.33064,60.94956
1555574435.28381,62.94789
1555574436.17448,67.3653
1555574437.03389,69.81496
1555574437.97143,63.99702
1555574438.9246,62.94791
1555574439.90902,60.94956
1555574440.81532,66.20383
1555574441.67473,69.81495
1555574442.6279,62.94791
1555574443.61232,60.94956
1555574444.59674,60.94955
1555574445.50303,66.20383
1555574446.36245,69.81495
1555574447.23749,68.56825
1555574448.19066,62.94791
1555574449.15945,61.93262
1555574450.17512,59.07419
1555574451.11267,63.99704
1555574452.00333,67.3653
1555574452.81587,73.84273
1555574453.65966,71.10782
1555574454.56595,66.20383
1555574455.51912,62.94791
1555574456.48792,61.93262
1555574457.44109,62.94789
1555574458.34738,66.20383
1555574459.20679,69.81495
1555574460.03496,72.44949
1555574460.89437,69.81495
1555574461.80066,66.20383
1555574462.76946,61.9326
1555574463.73825,61.93262
1555574464.6758,63.99704
1555574465.59771,65.08173
1555574466.47275,68.56825
1555574467.30092,72.44947
1555574468.12908,72.44947
1555574469.01975,67.3653
1555574469.91041,67.3653
1555574470.80108,67.3653
1555574471.67612,68.56825
1555574472.50428,72.44947
1555574473.34807,71.10782
1555574474.25436,66.20383
1555574475.17628,65.08173
1555574476.0357,69.81495
1555574476.86386,72.44949
1555574477.72328,69.81495
1555574478.61394,67.3653
1555574479.52023,66.20383
1555574480.44215,65.08172
1555574481.30157,69.81496
1555574482.12973,72.44947
1555574482.97352,71.10782
1555574483.86418,67.3653
1555574484.7861,65.08173
1555574485.70802,65.08173
1555574486.56744,69.81495
1555574487.44248,68.56825
1555574488.36439,65.08173
1555574489.28631,65.08172
1555574490.22385,63.99704
1555574491.13015,66.20383
1555574492.02081,67.3653
1555574492.9271,66.20383
1555574493.88027,62.94791
1555574494.78657,66.20383
1555574495.63035,71.10782
1555574496.47414,71.10782
1555574497.38044,66.20383
1555574498.30235,65.08173
1555574499.25552,62.94791
1555574500.13056,68.56825
1555574500.97435,71.10782
1555574501.84939,68.56825
1555574502.77131,65.08173
1555574503.70885,63.99704
1555574504.6464,63.99704
1555574505.53706,67.3653
1555574506.38085,71.10782
1555574507.28714,66.20383
1555574508.20906,65.08173
1555574509.14661,63.99704
1555574510.02165,68.56825
1555574510.88106,69.81495
1555574511.77173,67.3653
1555574512.69365,65.08173
1555574513.61556,65.08173
1555574514.52185,66.20381
1555574515.36564,71.10783
1555574516.27194,66.20383
1555574517.20948,63.99702
1555574518.17827,61.93262
1555574519.13144,62.94791
1555574520.02211,67.3653
1555574520.8659,71.10782
1555574521.74094,68.56825
1555574522.69411,62.94791
1555574523.67853,60.94956
1555574524.67858,59.99723
1555574525.60049,65.08172
1555574526.47553,68.56825
1555574527.31932,71.10783
1555574528.20999,67.3653
1555574529.14753,63.99702
1555574530.14758,59.99723
1555574531.132,60.94956
1555574532.05392,65.08173
1555574532.92896,68.56825
1555574533.75712,72.44947
1555574534.55403,75.29063
1555574535.33532,76.79644
1555574536.1166,76.79646
1555574536.89789,76.79644
1555574537.6948,75.29063
1555574538.58547,67.3653
1555574539.53864,62.94791
1555574540.55431,59.07419
1555574541.55436,59.99721
1555574542.58565,58.17913
1555574543.57008,60.94956
1555574544.49199,65.08173
1555574545.33578,71.10782
1555574546.14832,73.84273
1555574546.94523,75.29063
1555574547.69527,79.99632
1555574548.49218,75.29063
1555574549.33597,71.10782
1555574550.24226,66.20383
1555574551.1173,68.56825
1555574551.94546,72.44947
1555574552.72675,76.79644
1555574553.50804,76.79644
1555574554.30495,75.29065
1555574555.16436,69.81495
1555574556.08628,65.08173
1555574557.05507,61.9326
1555574558.02387,61.93262
1555574558.97704,62.94791
1555574559.93021,62.94791
1555574560.8365,66.20383
1555574561.68029,71.10782
1555574562.49283,73.84273
1555574563.32099,72.44947
1555574564.21166,67.3653
1555574565.16483,62.94791
1555574566.13362,61.93262
1555574567.07116,63.99704
1555574568.00871,63.99704
1555574568.915,66.20383
1555574569.77441,69.81495
1555574570.60258,72.44947
1555574571.44637,71.10782
1555574572.36828,65.08173
1555574573.32145,62.94791
1555574574.27462,62.94791
1555574575.22779,62.94789
1555574576.11846,67.3653
1555574576.97787,69.81495
1555574577.80604,72.44949
1555574578.64982,71.10782
1555574579.50924,69.81495
1555574580.44678,63.99704
1555574581.39995,62.94789
1555574582.35312,62.94791
1555574583.30629,62.94791
1555574584.24383,63.99704
1555574585.10325,69.81495
1555574585.94704,71.10782
1555574586.75958,73.84273
1555574587.58774,72.44947
1555574588.50966,65.08173
1555574589.47845,61.93262
1555574590.44725,61.93262
1555574591.41604,61.93262
1555574592.40046,60.94956
1555574593.36926,61.9326
1555574594.3068,63.99704
1555574595.18184,68.56825
1555574596.01,72.44947
1555574596.82254,73.84275
1555574597.71321,67.3653
1555574598.65075,63.99702
1555574599.61955,61.93262
1555574600.55709,63.99704
1555574601.44776,67.3653
1555574602.26029,73.84273
1555574603.05721,75.29063
1555574603.80724,79.99632
1555574604.58853,76.79644
1555574605.33856,79.99628
1555574606.07297,81.69836
1555574606.823,79.99628
1555574607.49491,89.29817
1555574608.19807,85.3294
1555574608.91685,83.47439
1555574609.62001,85.3294
1555574610.29192,89.29817
1555574615.13589,89.29817
1555574615.85467,83.47441
1555574616.58908,81.69833
1555574617.33912,79.99628
1555574618.0579,83.47441
1555574618.80793,79.99628
1555574619.54234,81.69833
1555574620.308,78.36374
1555574621.10492,75.29063
1555574621.91745,73.84273
1555574622.69874,76.79644
1555574623.48003,76.79644
1555574624.24569,78.36374
1555574625.07385,72.44947
1555574625.91764,71.10782
1555574626.7458,72.44947
1555574627.55834,73.84273
1555574628.324,78.36371
1555574629.13654,73.84275
1555574629.99595,69.81495
1555574630.88662,67.3653
1555574631.74603,69.81495
1555574632.60545,69.81495
1555574633.51174,66.20383
1555574634.40241,67.3653
1555574635.27745,68.56825
1555574636.15249,68.56825
1555574637.02753,68.56825
1555574637.87132,71.10782
1555574638.74636,68.56825
1555574639.57452,72.44947
1555574640.37143,75.29063
1555574641.18397,73.84273
1555574642.02776,71.10782
1555574642.9653,63.99704
1555574643.9341,61.93262
1555574644.88727,62.94791
1555574645.77793,67.3653
1555574646.6061,72.44947
1555574647.43426,72.44947
1555574648.27805,71.10782
1555574649.19997,65.08173
1555574650.16876,61.93262
1555574651.13756,61.93262
1555574652.05947,65.08173
1555574652.91889,69.81495
1555574653.74705,72.44947
1555574654.59084,71.10782
1555574655.49713,66.20383
1555574656.41905,65.08173
1555574657.35659,63.99704
1555574658.26289,66.20383
1555574659.13793,68.56825
1555574660.04422,66.20383
1555574660.98176,63.99704
1555574661.88805,66.20383
1555574662.80997,65.08173
1555574663.73189,65.08172
1555574664.62256,67.3653
1555574665.4976,68.56825
1555574666.41951,65.08173
1555574667.34143,65.08173
1555574668.27898,63.99704
1555574669.16964,67.3653
1555574670.01343,71.10782
1555574670.84159,72.44947
1555574671.71663,68.56825
1555574672.63855,65.08173
1555574673.59172,62.94791
1555574674.52927,63.99704
1555574675.40431,68.56825
1555574676.24809,71.10782
1555574677.13876,67.3653
1555574678.02943,67.3653
1555574678.96697,63.99704
1555574679.88889,65.08173
1555574680.76393,68.56825
1555574681.59209,72.44947
1555574682.42026,72.44947
1555574683.31092,67.3653
1555574684.21721,66.20383
1555574685.18601,61.93262
1555574686.12355,63.99704
1555574687.10797,60.94956
1555574688.06114,62.94789
1555574688.96743,66.20383
1555574689.90498,63.99704
1555574690.84252,63.99704
1555574691.76444,65.08173
1555574692.6551,67.3653
1555574693.53015,68.56825
1555574694.45206,65.08173
1555574695.43648,60.94956
1555574696.43653,59.99723
1555574697.37407,63.99702
1555574698.23349,69.81495
1555574699.04603,73.84275
1555574699.88981,71.10782
1555574700.79611,66.20383
1555574701.7649,61.93262
1555574702.74932,60.94955
1555574703.78062,58.17913
1555574704.71816,63.99704
1555574705.60883,67.3653
1555574706.42137,73.84273
1555574707.21828,75.29063
1555574708.01519,75.29063
1555574708.84335,72.44949
1555574709.73402,67.3653
1555574710.73407,59.99721
1555574711.74974,59.07419
1555574712.74979,59.99723
1555574713.70295,62.94791
1555574714.59362,67.3653
1555574715.42178,72.44947
1555574716.2187,75.29063
1555574717.04686,72.44947
1555574717.93753,67.3653
1555574718.90632,61.93262
1555574719.89074,60.94956
1555574720.85954,61.9326
1555574721.73458,68.56825
1555574722.54711,73.84275
1555574723.3284,76.79644
1555574724.12531,75.29063
1555574724.89097,78.36371
1555574725.68788,75.29063
1555574726.50042,73.84275
1555574727.31296,73.84273
1555574728.10987,75.29063
1555574728.95366,71.10782
1555574729.87558,65.08173
1555574730.7975,65.08173
1555574731.76629,61.93262
1555574732.78196,59.07418
1555574733.82889,57.31078
1555574734.71955,67.3653
1555574735.57897,69.81495
1555574736.36025,76.79644
1555574737.11029,79.99632
1555574737.87595,78.36371
1555574738.64161,78.36371
1555574739.40727,78.36371
1555574740.17293,78.36374
1555574740.98547,73.84273
1555574741.87613,67.3653
1555574742.8293,62.94791
1555574743.76685,63.99704
1555574744.70439,63.99704
1555574745.57943,68.56825
1555574746.40759,72.44947
1555574747.25138,71.10782
1555574748.09517,71.10782
1555574749.00146,66.20383
1555574749.92338,65.08173
1555574750.82967,66.20383
1555574751.68909,69.81495
1555574752.51725,72.44947
1555574753.34542,72.44947
1555574754.17358,72.44947
1555574755.04862,68.56825
1555574755.98616,63.99704
1555574756.90808,65.08173
1555574757.86125,62.94791
1555574758.79879,63.99704
1555574759.68946,67.3653
1555574760.54887,69.81495
1555574761.36141,73.84273
1555574762.17395,73.84273
1555574763.00211,72.44947
1555574763.89278,67.3653
1555574764.8147,65.08173
1555574765.73661,65.08173
1555574766.65853,65.08173
1555574767.53357,68.56825
1555574768.39299,69.81495
1555574769.26803,68.56825
1555574770.14307,68.56825
1555574771.03373,67.3653
1555574771.90878,68.56825
1555574772.73694,72.44947
1555574773.58073,71.10782
1555574774.45577,68.56825
1555574775.37769,65.08173
1555574776.31523,63.99704
1555574777.23715,65.08173
1555574778.14344,66.20383
1555574779.04973,66.20383
1555574779.89352,71.10782
1555574780.72168,72.44947
1555574781.56547,71.10782
1555574782.44051,68.56825
1555574783.36243,65.08173
1555574784.28435,65.08173
1555574785.12814,71.10782
1555574785.94068,73.84273
1555574786.78446,71.10782
1555574787.61263,72.44949
1555574788.50329,67.3653
1555574789.39396,67.3653
1555574790.31588,65.08172
1555574791.2378,65.08173
1555574792.12846,67.3653
1555574793.03475,66.20383
1555574793.94105,66.20383
1555574794.84734,66.20383
1555574795.75363,66.20383
1555574796.65992,66.20383
1555574797.50371,71.10782
1555574798.3475,71.10782
1555574799.14441,75.29065
1555574799.97257,72.44947
1555574800.86324,67.3653
1555574801.81641,62.94791
1555574802.73833,65.08172
1555574803.6915,62.94791
1555574804.58216,67.3653
1555574805.42595,71.10782
1555574806.23849,73.84275
1555574807.0354,75.29063
1555574807.87919,71.10782
1555574808.78548,66.20383
1555574809.7699,60.94956
1555574810.7387,61.9326
1555574811.69187,62.94791
1555574812.58253,67.3653
1555574813.42632,71.10782
1555574814.23886,73.84273
1555574815.02015,76.79646
1555574815.83268,73.84273
1555574816.72335,67.3653
1555574817.66089,63.99704
1555574818.62969,61.93262
1555574819.56723,63.99702
1555574820.47352,66.20383
1555574821.34856,68.56825
1555574822.1611,73.84275
1555574822.97364,73.84273
1555574823.81743,71.10782
1555574824.73935,65.08173
1555574825.66126,65.08173
1555574826.58318,65.08173
1555574827.48947,66.20383
1555574828.34889,69.81495
1555574829.19268,71.10782
1555574830.05209,69.81495
1555574830.94276,67.3653
1555574831.8178,68.56825
1555574832.63034,73.84273
1555574833.41162,76.79644
1555574834.16166,79.99628
1555574834.98982,72.44949
1555574835.73986,79.99628
1555574836.53677,75.29063
1555574837.39618,69.81495
1555574838.20872,73.84273
1555574839.02126,73.84273
1555574839.86505,71.10783
1555574840.69321,72.44947
1555574841.55263,69.81495
1555574847.38102,81.69836
1555574848.06855,87.26867
1555574848.78734,83.47439
1555574849.45924,89.2982
1555574850.13115,89.29817
1555574850.80305,89.2982
1555574851.49059,87.26867
1555574852.20937,83.47441
1555574852.94378,81.69833
1555574853.66256,83.47439
1555574854.39697,81.69836
1555574855.14701,79.99628
1555574855.91267,78.36371
1555574856.69395,76.79646
1555574857.47524,76.79644
1555574858.25652,76.79644
1555574859.06906,73.84273
1555574859.89723,72.44947
1555574860.70976,73.84273
1555574861.49105,76.79646
1555574862.28796,75.29063
1555574863.14738,69.81495
1555574864.02242,68.56825
1555574864.89746,68.56825
1555574865.7725,68.56825
1555574866.64754,68.56825
1555574867.49133,71.10782
1555574868.31949,72.44947
1555574869.17891,69.81495
1555574870.05395,68.56825
1555574870.94461,67.3653
1555574871.81965,68.56825
1555574872.66344,71.10782
1555574873.55411,67.3653
1555574874.47603,65.08173
1555574875.42919,62.94791
1555574876.33549,66.20383
1555574877.17928,71.10782
1555574878.00744,72.44947
1555574878.86685,69.81495
1555574879.78877,65.08173
1555574880.72631,63.99704
1555574881.66386,63.99704
1555574882.52327,69.81495
1555574883.38269,69.81495
1555574884.2421,69.81495
1555574885.14839,66.20383
1555574886.07031,65.08173
1555574887.00786,63.99704
1555574887.9454,63.99704
1555574888.80481,69.81495
1555574889.63298,72.44947
1555574890.47677,71.10782
1555574891.36743,67.3653
1555574892.28935,65.08173
1555574893.19564,66.20383
1555574894.14881,62.94791
1555574895.0551,66.20383
1555574895.89889,71.10782
1555574896.72706,72.44947
1555574897.58647,69.81495
1555574898.47714,67.3653
1555574899.41468,63.99704
1555574900.35222,63.99704
1555574901.30539,62.94791
1555574902.27419,61.93262
1555574903.18048,66.20383
1555574904.08677,66.20381
1555574904.97744,67.3653
1555574905.8056,72.44949
1555574906.58689,76.79644
1555574907.39943,73.84273
1555574908.24321,71.10782
1555574909.18076,63.99704
1555574910.13393,62.94791
1555574911.05584,65.08173
1555574911.94651,67.3653
1555574912.7903,71.10782
1555574913.68097,67.3653
1555574914.57163,67.3653
1555574915.49355,65.08173
1555574923.41579,69.81495
1555574924.25958,71.10782
1555574925.16587,66.20383
1555574926.08779,65.08173
1555574927.00971,65.08173
1555574927.88475,68.56825
1555574928.74416,69.81495
1555574929.65046,66.20383
1555574930.55675,66.20383
1555574931.49429,63.99704
1555574932.40058,66.20383
1555574933.26,69.81495
1555574934.11941,69.81495
1555574935.01008,67.3653
1555574935.932,65.08173
1555574936.85391,65.08172
1555574937.72895,68.56825
1555574938.57274,71.10783
1555574939.44778,68.56825
1555574940.33845,67.3653
1555574941.24474,66.20383
1555574942.18229,63.99702
1555574943.05733,68.56825
1555574943.90112,71.10783
1555574944.77616,68.56825
1555574945.69807,65.08172
1555574946.63562,63.99704
1555574947.57316,63.99704
1555574948.46383,67.3653
1555574949.35449,67.3653
1555574950.26079,66.20383
1555574951.16708,66.20383
1555574952.04212,68.56825
1555574952.90153,69.81495
1555574953.7297,72.44947
1555574954.60474,68.56825
1555574955.52665,65.08173
1555574956.49545,61.93262
1555574957.41737,65.08173
1555574958.30803,67.3653
1555574959.22995,65.08173
1555574960.10499,68.56825
1555574960.91753,73.84273
1555574961.79257,68.56825
1555574962.68324,67.3653
1555574963.60515,65.08173
1555574964.51145,66.20383
1555574965.35523,71.10782
1555574966.1834,72.44947
1555574967.07406,67.3653
1555574967.96473,67.3653
1555574968.88665,65.08173
1555574969.76169,68.56825
1555574970.58985,72.44947
1555574971.41802,72.44947
1555574972.2618,71.10782
1555574973.12122,69.81496
1555574974.02751,66.20383
1555574974.91818,67.36528
1555574975.76197,71.10783
1555574976.55888,75.29063
1555574977.35579,75.29063
1555574978.18395,72.44947
1555574979.02774,71.10782
1555574979.91841,67.3653
1555574980.7622,71.10782
1555574981.57474,73.84273
1555574982.38727,73.84275
1555574983.23106,71.10782
1555574984.09048,69.81495
1555574984.98114,67.3653
1555574985.84056,69.81495
1555574986.66872,72.44947
1555574987.45001,76.79644
1555574988.23129,76.79644
1555574989.05946,72.44949
1555574989.91887,69.81495
1555574990.79391,68.56825
1555574991.65333,69.81495
1555574992.46586,73.84273
1555574993.24715,76.79644
1555574994.04406,75.29063
1555574994.88785,71.10782
1555574995.73164,71.10782
1555574996.54418,73.84275
1555574997.32546,76.79644
1555574998.10675,76.79644
1555574998.91929,73.84273
1555574999.76308,71.10782
1555575000.57562,73.84275
1555575001.38815,73.84273
1555575002.15381,78.36371
1555575002.9351,76.79644
1555575003.73201,75.29063
1555575004.56017,72.44949
1555575005.34146,76.79644
1555575006.0915,79.99628
1555575006.8259,81.69833
1555575007.56031,81.69836
1555575008.32597,78.36371
1555575009.12289,75.29063
1555575009.9823,69.81495
1555575010.87297,67.3653
1555575011.77926,66.20383
1555575012.63867,69.81495
1555575013.48246,71.10782
1555575014.34188,69.81495
1555575015.24817,66.20383
1555575016.18571,63.99704
1555575017.13888,62.94791
1555575017.9983,69.81495
1555575018.85771,69.81495
1555575019.71713,69.81495
1555575020.62342,66.20383
1555575021.54534,65.08173
1555575022.46725,65.08173
1555575023.32667,69.81495
1555575024.17046,71.10782
1555575025.06112,67.3653
1555575025.96742,66.20383
1555575026.84246,68.56825
1555575027.67062,72.44947
1555575028.53004,69.81495
1555575029.4207,67.3653
1555575030.34262,65.08173
1555575031.29579,62.94791
1555575032.1552,69.81495
1555575032.98337,72.44947
1555575033.82716,71.10782
1555575034.73345,66.20383
1555575035.70224,61.93262
1555575036.68666,60.94956
1555575037.59295,66.20383
1555575038.43674,71.10782
1555575039.24928,73.84273
1555575040.04619,75.29063
1555575040.85873,73.84275
1555575041.76502,66.20381
