TS_Machine,ax,ay,az
1555581064.36009,-83,-48,-34
1555581064.39134,-63,-49,-31
1555581064.42259,-11,-36,-15
1555581064.45384,3,-25,-10
1555581064.48509,8,-19,4
1555581064.51634,8,-31,9
1555581064.5476,-41,-76,-38
1555581064.57885,-92,-89,-65
1555581064.6726,-90,-82,-71
1555581064.64135,-120,-99,-91
1555581064.6101,-120,-105,-89
1555581064.70385,-57,-68,-45
1555581064.7351,-49,-50,-43
