TS_Machine,ax,ay,az
1555571457.19535,-65,3,4
1555571457.2266,-65,3,5
1555571457.25786,-65,3,5
1555571457.28911,-65,3,5
1555571457.32036,-66,3,5
1555571457.35161,-65,3,5
1555571457.38286,-65,3,5
1555571457.41411,-66,3,4
1555571457.44536,-66,3,4
1555571457.47662,-66,3,5
1555571457.50787,-65,3,5
1555571457.53912,-65,3,5
1555571457.57037,-65,3,4
1555571457.60162,-65,3,5
1555571457.63287,-65,3,5
1555571457.66412,-65,3,5
1555571457.69538,-66,3,5
1555571457.72663,-66,3,5
1555571457.75788,-65,3,5
1555571457.78913,-66,3,4
1555571457.82038,-65,3,5
1555571457.85163,-65,3,5
1555571457.88288,-66,3,5
1555571457.91414,-65,3,4
1555571457.94539,-65,3,5
1555571457.97664,-65,3,5
1555571458.00789,-66,3,5
1555571458.03914,-65,3,5
1555571458.07039,-65,3,5
1555571458.10164,-65,3,5
1555571458.1329,-66,3,5
1555571458.16415,-66,3,4
1555571458.1954,-65,3,5
1555571458.22665,-65,3,5
1555571458.2579,-65,3,4
1555571458.28915,-65,3,4
1555571458.32041,-65,3,5
1555571458.35166,-65,3,5
1555571458.38291,-65,3,5
1555571458.41416,-65,3,4
1555571458.44541,-66,3,5
1555571458.47666,-65,3,5
1555571458.50791,-66,3,4
1555571458.53917,-66,3,5
1555571458.57042,-66,3,4
1555571458.60167,-65,3,4
1555571458.63292,-65,3,5
1555571458.66417,-66,3,5
1555571458.69542,-66,3,4
1555571458.72667,-65,3,5
1555571458.75793,-66,3,5
1555571458.78918,-65,3,5
1555571458.82043,-65,3,5
1555571458.85168,-65,3,5
1555571458.88293,-65,3,5
1555571458.91418,-65,3,5
1555571458.94543,-66,3,5
1555571458.97669,-66,3,4
1555571459.00794,-66,3,5
1555571459.03919,-65,3,4
1555571459.07044,-65,3,5
1555571459.10169,-66,3,5
1555571459.13294,-65,3,5
1555571459.16419,-65,3,4
1555571459.19545,-65,3,5
1555571459.2267,-66,3,5
1555571459.25795,-65,3,5
1555571459.2892,-65,3,4
1555571459.32045,-66,3,5
1555571459.38295,-66,3,5
1555571459.47671,-66,3,4
1555571459.41421,-66,3,4
1555571459.44546,-65,3,5
1555571459.3517,-65,3,5
1555571459.50796,-65,3,4
1555571459.53921,-65,3,5
1555571459.57046,-66,3,5
1555571459.60171,-66,3,5
1555571459.63297,-65,3,5
1555571459.66422,-65,3,5
1555571459.69547,-65,3,5
1555571459.72672,-66,3,5
1555571459.75797,-66,3,4
1555571459.78922,-65,3,5
1555571459.82047,-65,3,5
1555571459.85173,-66,3,4
1555571459.88298,-65,3,5
1555571459.91423,-65,3,5
1555571459.94548,-65,3,5
1555571459.97673,-65,3,5
1555571460.00798,-65,3,5
1555571460.03923,-65,3,5
1555571460.07049,-65,3,5
1555571460.10174,-65,3,5
1555571460.13299,-65,3,4
1555571460.16424,-65,3,4
1555571460.19549,-65,3,5
1555571460.22674,-65,3,5
1555571460.25799,-66,3,4
1555571460.28925,-65,3,5
1555571460.3205,-65,3,5
1555571460.35175,-65,3,4
1555571460.383,-65,3,5
1555571460.41425,-65,3,5
1555571460.4455,-65,3,5
1555571460.47675,-66,3,4
1555571460.50801,-65,3,4
1555571460.53926,-65,3,4
1555571460.57051,-65,3,5
1555571460.60176,-65,3,5
1555571460.63301,-66,3,5
1555571460.66426,-65,3,5
1555571460.69551,-65,3,5
1555571460.72677,-65,3,4
1555571460.75802,-66,3,4
1555571460.78927,-65,3,5
1555571460.82052,-65,3,5
1555571460.85177,-66,3,5
1555571460.88302,-65,3,5
1555571460.91427,-65,3,5
1555571460.94553,-65,3,5
1555571460.97678,-66,3,5
1555571461.00803,-65,3,5
1555571461.03928,-66,3,4
1555571461.07053,-65,3,5
1555571461.10178,-65,3,5
1555571461.13304,-65,3,5
1555571461.16429,-65,3,5
1555571461.19554,-65,3,5
1555571461.22679,-66,3,4
1555571461.25804,-65,3,5
1555571461.28929,-66,3,5
1555571461.32054,-65,3,5
1555571461.3518,-65,3,5
1555571461.38305,-66,3,5
1555571461.4143,-65,3,5
1555571461.44555,-65,3,5
1555571461.4768,-66,3,5
1555571461.50805,-66,3,5
1555571461.5393,-65,3,5
1555571461.57056,-65,3,5
1555571461.60181,-66,3,4
1555571461.63306,-65,3,5
1555571461.66431,-66,3,5
1555571461.69556,-66,3,5
1555571461.72681,-65,3,4
1555571461.75806,-65,3,5
1555571461.78932,-65,3,5
1555571461.82057,-65,3,5
1555571461.85182,-65,3,5
1555571461.88307,-66,3,4
1555571461.91432,-65,3,5
1555571461.94557,-65,3,5
1555571461.97682,-66,3,4
1555571462.00808,-65,3,4
1555571462.03933,-65,3,5
1555571462.07058,-66,3,5
1555571462.10183,-66,3,5
1555571462.13308,-65,3,5
1555571462.16433,-65,3,5
1555571462.19558,-65,3,5
1555571462.22684,-66,3,4
1555571462.25809,-65,3,4
1555571462.28934,-65,3,5
1555571462.32059,-65,3,4
1555571462.35184,-65,3,5
1555571462.38309,-65,3,5
1555571462.41434,-65,3,5
1555571462.4456,-65,3,4
1555571462.47685,-65,3,5
1555571462.5081,-65,3,5
1555571462.53935,-66,3,4
1555571462.5706,-65,3,5
1555571462.60185,-65,3,5
1555571462.6331,-65,3,4
1555571462.66436,-66,3,4
1555571462.69561,-65,3,5
1555571462.72686,-66,3,4
1555571462.75811,-65,3,5
1555571462.78936,-66,3,4
1555571462.82061,-66,3,4
1555571462.85186,-65,3,4
1555571462.88312,-65,3,5
1555571462.91437,-66,3,4
1555571462.94562,-65,3,4
1555571462.97687,-65,3,4
1555571463.00812,-65,3,4
1555571463.03937,-66,3,5
1555571463.07062,-66,3,5
1555571463.13313,-65,3,5
1555571463.10188,-66,3,4
1555571463.16438,-65,3,4
1555571463.19563,-65,3,5
1555571463.22688,-65,3,4
1555571463.25813,-66,3,5
1555571463.28938,-65,3,5
1555571463.32064,-65,3,5
1555571463.35189,-66,3,4
1555571463.38314,-66,3,5
1555571463.41439,-65,3,5
1555571463.44564,-66,3,4
1555571463.47689,-66,3,5
1555571463.50815,-65,3,4
1555571463.5394,-65,3,4
1555571463.57065,-65,3,5
1555571463.6019,-65,3,5
1555571463.63315,-65,3,5
1555571463.6644,-65,3,5
1555571463.69565,-65,3,4
1555571463.72691,-65,3,5
1555571463.75816,-65,3,5
1555571463.78941,-66,3,4
1555571463.82066,-65,3,5
1555571463.85191,-65,3,5
1555571463.88316,-65,3,4
1555571463.91441,-66,3,5
1555571463.94567,-65,3,5
1555571463.97692,-65,3,5
1555571464.00817,-65,3,5
1555571464.03942,-65,3,5
1555571464.07067,-65,3,5
1555571464.10192,-65,3,5
1555571464.13317,-65,3,5
1555571464.16443,-65,3,4
1555571464.19568,-65,3,5
1555571464.22693,-66,3,5
1555571464.25818,-65,3,5
1555571464.28943,-66,3,5
1555571464.32068,-65,3,5
1555571464.35193,-65,3,5
1555571464.38319,-65,3,5
1555571464.41444,-65,3,5
1555571464.44569,-65,3,5
1555571464.47694,-65,3,5
1555571464.50819,-66,3,5
1555571464.53944,-65,3,5
1555571464.57069,-65,3,4
1555571464.60195,-65,3,5
1555571464.6332,-65,3,5
1555571464.66445,-65,3,4
1555571464.6957,-65,3,5
1555571464.72695,-65,3,5
1555571464.7582,-66,3,5
1555571464.78945,-65,3,5
1555571464.82071,-65,3,5
1555571464.85196,-65,3,5
1555571464.88321,-65,3,5
1555571464.91446,-65,3,4
1555571464.94571,-65,3,5
1555571464.97696,-65,3,4
1555571465.00821,-66,3,4
1555571465.03947,-65,3,5
1555571465.07072,-65,3,5
1555571465.10197,-66,3,5
1555571465.13322,-66,3,4
1555571465.16447,-65,3,4
1555571465.19572,-65,3,5
1555571465.22697,-65,3,4
1555571465.25823,-65,3,5
1555571465.28948,-66,3,4
1555571465.32073,-66,3,5
1555571465.35198,-65,3,5
1555571465.38323,-66,3,4
1555571465.41448,-65,3,4
1555571465.44573,-65,3,5
1555571465.47699,-66,3,5
1555571465.50824,-65,3,5
1555571465.53949,-66,3,5
1555571465.57074,-65,3,5
1555571465.60199,-65,3,5
1555571465.63324,-65,3,5
1555571465.66449,-65,3,5
1555571465.69575,-65,3,5
1555571465.727,-66,3,5
1555571465.75825,-66,3,5
1555571465.7895,-65,3,5
1555571465.82075,-66,3,5
1555571465.852,-65,3,5
1555571465.88326,-66,3,5
1555571465.91451,-65,3,5
1555571465.94576,-65,3,5
1555571465.97701,-66,3,5
1555571466.00826,-65,3,5
1555571466.03951,-65,3,5
1555571466.07076,-65,3,5
1555571466.10202,-66,3,4
1555571466.13327,-65,3,5
1555571466.16452,-66,3,4
1555571466.19577,-65,3,5
1555571466.22702,-65,3,4
1555571466.25827,-66,3,4
1555571466.28952,-65,3,5
1555571466.32078,-65,3,5
1555571466.35203,-66,3,4
1555571466.38328,-65,3,5
1555571466.41453,-65,3,5
1555571466.44578,-66,3,5
1555571466.47703,-65,3,5
1555571466.50828,-66,3,5
1555571466.53954,-65,3,4
1555571466.57079,-65,3,5
1555571466.60204,-66,3,4
1555571466.63329,-65,3,5
1555571466.66454,-65,3,5
1555571466.69579,-65,3,4
1555571466.72704,-65,3,5
1555571466.7583,-65,3,4
1555571466.78955,-65,3,5
1555571466.8208,-65,3,4
1555571466.85205,-66,3,5
1555571466.8833,-65,3,5
1555571466.91455,-66,3,5
1555571466.9458,-65,3,4
1555571466.97706,-66,3,4
1555571467.00831,-65,3,5
1555571467.03956,-66,3,4
1555571467.07081,-66,3,4
1555571467.10206,-66,3,5
1555571467.13331,-66,3,4
1555571467.16456,-65,3,5
1555571467.19582,-65,3,5
1555571467.22707,-65,3,4
1555571467.25832,-65,3,5
1555571467.28957,-65,3,5
1555571467.32082,-65,3,4
1555571467.35207,-65,3,5
1555571467.38332,-65,3,5
1555571467.41458,-66,3,5
1555571467.44583,-65,3,5
1555571467.47708,-65,3,5
1555571467.50833,-65,3,5
1555571467.53958,-66,3,5
1555571467.57083,-66,3,5
1555571467.60208,-65,3,5
1555571467.63334,-65,3,5
1555571467.66459,-65,3,5
1555571467.69584,-65,3,5
1555571467.72709,-65,3,5
1555571467.75834,-65,3,5
1555571467.78959,-65,3,5
1555571467.82084,-65,3,4
1555571467.8521,-65,3,5
1555571467.88335,-65,3,5
1555571467.9146,-66,3,5
1555571467.94585,-66,3,5
1555571467.9771,-65,3,5
1555571468.00835,-65,3,5
1555571468.0396,-65,3,4
1555571468.07086,-65,3,5
1555571468.10211,-66,3,5
1555571468.13336,-65,3,5
1555571468.16461,-65,3,5
1555571468.19586,-65,3,5
1555571468.22711,-66,3,5
1555571468.25836,-66,3,4
1555571468.28962,-65,3,5
1555571468.32087,-65,3,5
1555571468.35212,-65,3,5
1555571468.38337,-65,3,5
1555571468.41462,-65,3,4
1555571468.44587,-65,3,5
1555571468.47713,-66,3,5
1555571468.50838,-65,3,5
1555571468.53963,-65,3,5
1555571468.57088,-65,3,5
1555571468.60213,-65,3,5
1555571468.63338,-65,3,5
1555571468.66463,-65,3,5
1555571468.69589,-65,3,5
1555571468.72714,-65,3,5
1555571468.75839,-66,3,4
1555571468.78964,-65,3,5
1555571468.82089,-65,3,5
1555571468.85214,-65,3,4
1555571468.88339,-65,3,4
1555571468.91465,-65,3,5
1555571468.9459,-65,3,5
1555571468.97715,-66,3,5
1555571469.0084,-65,3,4
1555571469.03965,-65,3,4
1555571469.0709,-66,3,5
1555571469.10215,-66,3,5
1555571469.13341,-65,3,4
1555571469.16466,-65,3,5
1555571469.19591,-65,3,4
1555571469.22716,-65,3,5
1555571469.25841,-66,3,5
1555571469.28966,-66,3,4
1555571469.32091,-66,3,4
1555571469.35217,-66,3,5
1555571469.38342,-65,3,5
1555571469.41467,-65,3,5
1555571469.44592,-66,3,4
1555571469.47717,-66,3,5
1555571469.50842,-65,3,5
1555571469.53967,-65,3,5
1555571469.57093,-66,3,5
1555571469.60218,-65,3,4
1555571469.63343,-66,3,4
1555571469.66468,-65,3,5
1555571469.69593,-66,3,4
1555571469.72718,-65,3,4
1555571469.75843,-65,3,4
1555571469.78969,-65,3,5
1555571469.82094,-65,3,4
1555571469.85219,-66,3,4
1555571469.88344,-65,3,5
1555571469.91469,-65,3,4
1555571469.94594,-65,3,4
1555571469.97719,-66,3,4
1555571470.00845,-65,3,5
1555571470.0397,-66,3,4
1555571470.07095,-65,3,5
1555571470.1022,-66,3,5
1555571470.13345,-66,3,5
1555571470.1647,-66,3,5
1555571470.19595,-66,3,4
1555571470.22721,-65,3,5
1555571470.25846,-65,3,4
1555571470.28971,-65,3,5
1555571470.32096,-65,3,4
1555571470.35221,-66,3,5
1555571470.38346,-66,3,5
1555571470.44597,-65,3,4
1555571470.41471,-66,3,4
1555571470.47722,-65,3,5
1555571470.50847,-65,3,5
1555571470.53972,-66,3,4
1555571470.57097,-65,3,4
1555571470.60222,-66,3,4
1555571470.63348,-66,3,4
1555571470.66473,-65,3,5
1555571470.69598,-65,3,5
1555571470.72723,-65,3,4
1555571470.75848,-66,3,4
1555571470.78973,-65,3,5
1555571470.82098,-65,3,4
1555571470.85224,-66,3,5
1555571470.88349,-65,3,4
1555571470.91474,-65,3,5
1555571470.94599,-65,3,5
1555571470.97724,-65,3,4
1555571471.00849,-65,3,5
1555571471.03974,-65,3,5
1555571471.071,-66,3,4
1555571471.10225,-65,3,4
1555571471.1335,-65,3,5
1555571471.16475,-65,3,5
1555571471.196,-65,3,4
1555571471.22725,-65,3,5
1555571471.2585,-65,3,5
1555571471.28976,-65,3,5
1555571471.32101,-65,3,5
1555571471.35226,-65,3,5
1555571471.38351,-65,3,5
1555571471.41476,-65,3,5
1555571471.44601,-66,3,4
1555571471.47726,-65,3,5
1555571471.50852,-66,3,5
1555571471.53977,-65,3,5
1555571471.57102,-65,3,5
1555571471.60227,-65,3,4
1555571471.63352,-66,3,5
1555571471.66477,-65,3,5
1555571471.69602,-65,3,4
1555571471.72728,-65,3,5
1555571471.75853,-66,3,5
1555571471.78978,-65,3,5
1555571471.82103,-65,3,5
1555571471.85228,-65,3,5
1555571471.88353,-65,3,4
1555571471.91478,-65,3,5
1555571471.94604,-65,3,4
1555571471.97729,-66,3,5
1555571472.00854,-65,3,5
1555571472.03979,-65,3,5
1555571472.07104,-65,3,5
1555571472.10229,-65,3,5
1555571472.13354,-66,3,5
1555571472.1648,-65,3,5
1555571472.19605,-66,3,4
1555571472.2273,-65,3,5
1555571472.25855,-65,3,4
1555571472.2898,-65,3,5
1555571472.32105,-65,3,5
1555571472.3523,-65,3,5
1555571472.38356,-66,3,4
1555571472.41481,-65,3,5
1555571472.44606,-65,3,5
1555571472.47731,-66,3,5
1555571472.50856,-66,3,4
1555571472.53981,-65,3,5
1555571472.57106,-65,3,5
1555571472.60232,-65,3,5
1555571472.63357,-66,3,5
1555571472.66482,-65,3,4
1555571472.69607,-65,3,5
1555571472.72732,-65,3,5
1555571472.75857,-65,3,5
1555571472.78982,-66,3,4
1555571472.82108,-65,3,4
1555571472.85233,-65,3,5
1555571472.88358,-66,3,5
1555571472.91483,-66,3,4
1555571472.94608,-66,3,4
1555571472.97733,-65,3,5
1555571473.00858,-65,3,4
1555571473.03984,-66,3,5
1555571473.07109,-65,3,4
1555571473.10234,-66,3,5
1555571473.13359,-65,3,4
1555571473.16484,-66,3,4
1555571473.19609,-65,3,5
1555571473.22734,-66,3,4
1555571473.2586,-65,3,4
1555571473.28985,-65,3,5
1555571473.3211,-66,3,5
1555571473.35235,-66,3,5
1555571473.3836,-65,3,5
1555571473.41485,-65,3,5
1555571473.44611,-65,3,4
1555571473.47736,-65,3,5
1555571473.50861,-66,3,5
1555571473.53986,-65,3,4
1555571473.57111,-65,3,4
1555571473.60236,-65,3,4
1555571473.63361,-65,3,4
1555571473.66487,-66,3,5
1555571473.69612,-66,3,5
1555571473.72737,-65,3,5
1555571473.75862,-65,3,4
1555571473.78987,-66,3,5
1555571473.82112,-65,3,4
1555571473.85237,-65,3,4
1555571473.88363,-66,3,4
1555571473.91488,-65,3,4
1555571473.94613,-66,3,4
1555571473.97738,-66,3,5
1555571474.00863,-65,3,5
1555571474.03988,-65,3,5
1555571474.07113,-65,3,5
1555571474.10239,-66,3,4
1555571474.13364,-65,3,5
1555571474.16489,-65,3,5
1555571474.19614,-66,3,4
1555571474.22739,-66,3,5
1555571474.25864,-66,3,4
1555571474.28989,-65,3,4
1555571474.32115,-65,3,5
1555571474.3524,-65,3,5
1555571474.38365,-66,3,4
1555571474.4149,-65,3,5
1555571474.44615,-66,3,5
1555571474.4774,-65,3,5
1555571474.50865,-65,3,5
1555571474.53991,-65,3,5
1555571474.57116,-66,3,5
1555571474.60241,-65,3,4
1555571474.63366,-66,3,5
1555571474.66491,-65,3,4
1555571474.69616,-65,3,4
1555571474.72741,-66,3,4
1555571474.75867,-65,3,5
1555571474.78992,-65,3,4
1555571474.82117,-66,3,4
1555571474.85242,-65,3,4
1555571474.88367,-65,3,5
1555571474.91492,-65,3,5
1555571474.94617,-65,3,5
1555571474.97743,-65,3,5
1555571475.00868,-65,3,4
1555571475.03993,-65,3,4
1555571475.07118,-66,3,4
1555571475.10243,-66,3,5
1555571475.13368,-65,3,5
1555571475.16493,-65,3,5
1555571475.19619,-65,3,4
1555571475.22744,-66,3,4
1555571475.25869,-65,3,5
1555571475.28994,-65,3,5
1555571475.32119,-66,3,5
1555571475.35244,-65,3,4
1555571475.38369,-65,3,5
1555571475.41495,-65,3,5
1555571475.4462,-66,3,4
1555571475.47745,-65,3,5
1555571475.5087,-65,3,5
1555571475.53995,-65,3,4
1555571475.5712,-66,3,4
1555571475.60245,-65,3,5
1555571475.63371,-65,3,5
1555571475.66496,-65,3,4
1555571475.69621,-66,3,5
1555571475.72746,-66,3,5
1555571475.75871,-65,3,4
1555571475.78996,-66,3,4
1555571475.82122,-66,3,4
1555571475.85247,-65,3,4
1555571475.88372,-66,3,5
1555571475.91497,-66,3,4
1555571475.94622,-65,3,5
1555571475.97747,-65,3,5
1555571476.00872,-65,3,4
1555571476.03998,-65,3,5
1555571476.07123,-66,3,4
1555571476.10248,-65,3,4
1555571476.13373,-65,3,5
1555571476.16498,-66,3,5
1555571476.19623,-66,3,4
1555571476.22748,-66,3,3
1555571476.25874,-65,4,5
1555571476.28999,-65,3,5
1555571476.32124,-65,4,5
1555571476.35249,-65,3,4
1555571476.38374,-65,3,5
1555571476.41499,-65,4,5
1555571476.44624,-65,3,5
1555571476.4775,-66,3,4
1555571476.50875,-66,3,5
1555571476.54,-65,3,5
1555571476.57125,-65,3,5
1555571476.6025,-66,3,5
1555571476.63375,-65,3,5
1555571476.665,-66,3,5
1555571476.69626,-65,3,5
1555571476.72751,-65,3,5
1555571476.75876,-65,3,5
1555571476.79001,-65,3,5
1555571476.82126,-65,3,5
1555571476.85251,-65,4,5
1555571476.88376,-65,3,5
1555571476.91502,-65,4,5
1555571476.94627,-65,3,5
1555571476.97752,-65,3,5
1555571477.00877,-65,3,5
1555571477.04002,-65,3,5
1555571477.07127,-65,3,5
1555571477.10252,-65,3,4
1555571477.13378,-65,3,5
1555571477.16503,-65,3,5
1555571477.19628,-65,3,5
1555571477.22753,-65,3,5
1555571477.25878,-65,3,5
1555571477.29003,-65,3,5
1555571477.32128,-65,3,5
1555571477.35254,-65,3,5
1555571477.38379,-65,3,5
1555571477.41504,-65,3,5
1555571477.44629,-65,3,5
1555571477.47754,-65,3,5
1555571477.50879,-66,3,5
1555571477.54004,-65,3,5
1555571477.5713,-66,3,5
1555571477.60255,-66,3,5
1555571477.6338,-65,3,5
1555571477.66505,-65,3,5
1555571477.6963,-65,3,5
1555571477.72755,-65,3,5
1555571477.7588,-65,3,5
1555571477.79006,-65,3,5
1555571477.82131,-65,4,5
1555571477.85256,-66,3,5
1555571477.88381,-65,3,5
1555571477.91506,-65,3,5
1555571477.94631,-65,3,4
1555571477.97757,-66,3,5
1555571478.00882,-65,3,5
1555571478.04007,-65,3,5
1555571478.07132,-66,3,5
1555571478.10257,-65,3,5
1555571478.13382,-65,3,5
1555571478.16507,-65,3,5
1555571478.19633,-65,3,5
1555571478.22758,-65,3,5
1555571478.25883,-65,3,5
1555571478.29008,-65,3,5
1555571478.32133,-65,3,5
1555571478.35258,-65,3,5
1555571478.38383,-65,3,5
1555571478.41509,-66,3,5
1555571478.44634,-65,3,5
1555571478.47759,-65,3,5
1555571478.50884,-65,3,5
1555571478.54009,-65,3,5
1555571478.57134,-65,4,5
1555571478.60259,-66,3,5
1555571478.63385,-65,3,5
1555571478.6651,-65,3,5
1555571478.69635,-65,3,5
1555571478.7276,-65,3,5
1555571478.75885,-65,3,5
1555571478.7901,-65,3,5
1555571478.82135,-65,3,5
1555571478.85261,-66,3,5
1555571478.88386,-65,3,5
1555571478.91511,-65,3,5
1555571478.94636,-65,3,5
1555571478.97761,-65,3,5
1555571479.00886,-65,3,5
1555571479.04011,-65,3,5
1555571479.07137,-65,3,5
1555571479.10262,-66,3,5
1555571479.13387,-66,4,5
1555571479.16512,-65,3,5
1555571479.19637,-65,3,5
1555571479.22762,-65,3,5
1555571479.25887,-65,3,5
1555571479.29013,-65,3,4
1555571479.32138,-65,3,5
1555571479.35263,-65,3,5
1555571479.38388,-66,3,4
1555571479.41513,-65,3,4
1555571479.44638,-66,3,5
1555571479.47763,-65,3,5
1555571479.50889,-65,3,5
1555571479.54014,-65,3,5
1555571479.57139,-65,3,5
1555571479.60264,-65,3,5
1555571479.63389,-66,3,5
1555571479.66514,-65,3,5
1555571479.69639,-65,3,5
1555571479.72765,-65,3,5
1555571479.7589,-65,3,5
1555571479.79015,-65,3,5
1555571479.8214,-65,3,5
1555571479.85265,-65,3,5
1555571479.8839,-65,3,5
1555571479.91515,-65,3,5
1555571479.94641,-65,3,5
1555571479.97766,-65,3,5
1555571480.00891,-65,3,5
1555571480.04016,-65,3,5
1555571480.07141,-65,3,5
1555571480.10266,-66,3,5
1555571480.13391,-65,3,5
1555571480.16517,-65,3,5
1555571480.19642,-66,3,5
1555571480.22767,-65,3,5
1555571480.25892,-65,3,5
1555571480.29017,-66,3,4
1555571480.32142,-65,3,5
1555571480.35267,-65,3,5
1555571480.38393,-66,3,5
1555571480.41518,-65,3,5
1555571480.44643,-65,3,5
1555571480.47768,-65,3,5
1555571480.50893,-65,3,5
1555571480.54018,-66,3,5
1555571480.57143,-65,3,5
1555571480.60269,-65,3,5
1555571480.63394,-65,3,5
1555571480.66519,-65,3,5
1555571480.69644,-65,3,5
1555571480.72769,-65,3,5
1555571480.75894,-65,3,5
1555571480.7902,-65,3,5
1555571480.82145,-65,3,5
1555571480.8527,-65,3,5
1555571480.88395,-65,3,5
1555571480.9152,-66,3,5
1555571480.94645,-65,3,5
1555571480.9777,-65,3,5
1555571481.00896,-65,3,5
1555571481.04021,-66,3,5
1555571481.07146,-65,3,5
1555571481.10271,-65,3,5
1555571481.13396,-65,3,5
1555571481.16521,-65,3,5
1555571481.19646,-66,3,5
1555571481.22772,-65,3,5
1555571481.25897,-65,3,5
1555571481.29022,-65,3,5
1555571481.32147,-65,3,5
1555571481.35272,-65,3,5
1555571481.38397,-65,3,5
1555571481.41522,-65,3,5
1555571481.44648,-65,3,5
1555571481.47773,-66,3,5
1555571481.50898,-65,3,5
1555571481.54023,-65,3,5
1555571481.57148,-65,3,5
1555571481.60273,-65,3,5
1555571481.63398,-66,3,5
1555571481.66524,-65,3,5
1555571481.69649,-65,3,5
1555571481.72774,-65,4,5
1555571481.75899,-65,3,5
1555571481.79024,-66,3,5
1555571481.82149,-65,3,5
1555571481.85274,-65,3,5
1555571481.884,-65,3,5
1555571481.91525,-65,3,5
1555571481.9465,-65,3,5
1555571481.97775,-65,3,5
1555571482.009,-65,3,5
1555571482.04025,-65,3,5
1555571482.0715,-65,3,5
1555571482.10276,-65,3,5
1555571482.13401,-65,3,5
1555571482.16526,-65,3,5
1555571482.19651,-65,3,5
1555571482.22776,-65,3,5
1555571482.25901,-65,3,5
1555571482.29026,-65,3,5
1555571482.32152,-65,3,5
1555571482.35277,-65,3,5
1555571482.38402,-65,3,5
1555571482.41527,-65,3,5
1555571482.44652,-65,3,5
1555571482.47777,-66,3,5
1555571482.50902,-65,3,5
1555571482.54028,-65,3,5
1555571482.57153,-65,3,5
1555571482.60278,-65,3,5
1555571482.63403,-66,3,5
1555571482.66528,-65,3,5
1555571482.69653,-65,3,5
1555571482.72778,-65,3,4
1555571482.75904,-66,3,5
1555571482.79029,-65,3,5
1555571482.82154,-65,3,5
1555571482.85279,-65,3,5
1555571482.88404,-65,3,5
1555571482.91529,-65,3,5
1555571482.94655,-65,3,4
1555571482.9778,-65,3,5
1555571483.00905,-65,3,5
1555571483.0403,-66,3,5
1555571483.07155,-65,3,5
1555571483.1028,-65,3,5
1555571483.13405,-65,3,5
1555571483.16531,-65,3,5
1555571483.19656,-66,3,5
1555571483.22781,-65,3,5
1555571483.25906,-65,3,5
1555571483.29031,-65,3,5
1555571483.32156,-66,3,5
1555571483.35281,-65,3,5
1555571483.38407,-65,3,5
1555571483.41532,-65,3,5
1555571483.44657,-65,3,5
1555571483.47782,-65,3,5
1555571483.50907,-66,3,5
1555571483.54032,-65,3,5
1555571483.57157,-65,3,5
1555571483.60283,-65,3,5
1555571483.63408,-66,3,5
1555571483.66533,-65,3,5
1555571483.69658,-65,3,5
1555571483.72783,-65,3,5
1555571483.75908,-65,3,5
1555571483.79033,-66,3,5
1555571483.82159,-65,3,5
1555571483.85284,-65,3,5
1555571483.88409,-65,3,5
1555571483.91534,-66,3,5
1555571483.94659,-65,3,5
1555571483.97784,-65,3,5
1555571484.00909,-65,3,5
1555571484.04035,-66,3,5
1555571484.0716,-65,3,5
1555571484.10285,-65,3,5
1555571484.1341,-65,3,5
1555571484.16535,-66,3,5
1555571484.1966,-65,3,5
1555571484.22785,-65,3,5
1555571484.25911,-65,3,5
1555571484.29036,-66,3,5
1555571484.32161,-65,3,5
1555571484.35286,-65,4,5
1555571484.38411,-65,3,5
1555571484.41536,-65,3,5
1555571484.44661,-65,3,5
1555571484.47787,-65,3,5
1555571484.50912,-65,3,5
1555571484.54037,-65,3,5
1555571484.57162,-65,3,5
1555571484.60287,-65,3,5
1555571484.63412,-66,3,5
1555571484.66537,-65,3,5
1555571484.69663,-65,4,5
1555571484.72788,-66,3,5
1555571484.75913,-66,3,5
1555571484.79038,-65,3,5
1555571484.82163,-65,3,5
1555571484.85288,-65,3,5
1555571484.88413,-65,3,5
1555571484.91539,-65,3,5
1555571484.94664,-65,3,5
1555571484.97789,-65,3,5
1555571485.00914,-66,3,5
1555571485.04039,-66,3,5
1555571485.07164,-65,4,5
1555571485.10289,-65,3,5
1555571485.13415,-65,3,5
1555571485.1654,-65,4,5
1555571485.19665,-65,3,5
1555571485.2279,-66,3,5
1555571485.25915,-65,3,5
1555571485.2904,-65,3,5
1555571485.32166,-65,3,5
1555571485.35291,-65,3,5
1555571485.38416,-65,3,5
1555571485.41541,-65,3,5
1555571485.44666,-65,3,5
1555571485.47791,-65,3,5
1555571485.50916,-65,3,5
1555571485.54042,-65,4,5
1555571485.57167,-66,3,5
1555571485.60292,-65,3,5
1555571485.63417,-65,3,5
1555571485.66542,-65,3,5
1555571485.69667,-65,3,5
1555571485.72792,-65,3,5
1555571485.75918,-66,3,5
1555571485.79043,-65,4,5
1555571485.82168,-65,3,5
1555571485.85293,-66,3,5
1555571485.88418,-66,3,5
1555571485.91543,-65,3,4
1555571485.94668,-65,3,5
1555571485.97794,-65,3,5
1555571486.00919,-65,3,5
1555571486.04044,-65,3,5
1555571486.07169,-66,3,5
1555571486.10294,-65,3,5
1555571486.13419,-66,3,5
1555571486.16544,-66,3,5
1555571486.1967,-65,3,5
1555571486.22795,-65,3,5
1555571486.2592,-65,3,5
1555571486.29045,-65,3,5
