TS_Machine,tmp
1555573809.48104,31.37
1555573809.73105,31.37
1555573809.98106,31.35
1555573810.23107,31.35
1555573810.48108,31.35
1555573810.73109,31.35
1555573810.98111,31.37
1555573811.23112,31.37
1555573811.48113,31.37
1555573811.73114,31.37
1555573811.98115,31.37
1555573812.23116,31.37
1555573812.48118,31.37
1555573812.73119,31.37
1555573812.9812,31.37
1555573813.23121,31.37
1555573813.48122,31.37
1555573813.73123,31.37
1555573813.98125,31.35
1555573814.23126,31.35
1555573814.48127,31.35
1555573814.73128,31.35
1555573814.98129,31.37
1555573815.2313,31.37
1555573815.48131,31.37
1555573815.73133,31.37
1555573815.98134,31.37
1555573816.23135,31.37
1555573816.48136,31.37
1555573816.73137,31.37
1555573816.98138,31.35
1555573817.2314,31.35
1555573817.48141,31.35
1555573817.73142,31.35
1555573817.98143,31.37
1555573818.23144,31.37
1555573818.48145,31.37
1555573818.73147,31.37
1555573818.98148,31.37
1555573819.23149,31.37
1555573819.4815,31.37
1555573819.73151,31.37
1555573819.98152,31.37
1555573820.23153,31.37
1555573820.48155,31.37
1555573820.73156,31.37
1555573820.98157,31.37
1555573821.23158,31.37
1555573821.48159,31.37
1555573821.7316,31.37
1555573821.98162,31.35
1555573822.23163,31.35
1555573822.48164,31.35
1555573822.73165,31.35
1555573822.98166,31.37
1555573823.23167,31.37
1555573823.48169,31.37
1555573823.7317,31.37
1555573823.98171,31.35
1555573824.23172,31.35
1555573824.48173,31.35
1555573824.73174,31.35
1555573824.98175,31.37
1555573825.23177,31.37
1555573825.48178,31.37
1555573825.73179,31.37
1555573825.9818,31.37
1555573826.23181,31.37
1555573826.48182,31.37
1555573826.73184,31.37
1555573826.98185,31.37
1555573827.23186,31.37
1555573827.48187,31.37
1555573827.73188,31.37
1555573827.98189,31.37
1555573828.2319,31.37
1555573828.48192,31.37
1555573828.73193,31.37
1555573828.98194,31.37
1555573829.23195,31.37
1555573829.48196,31.37
1555573829.73197,31.37
1555573829.98199,31.37
1555573830.232,31.37
1555573830.48201,31.37
1555573830.73202,31.37
1555573830.98203,31.37
1555573831.23204,31.37
1555573831.48206,31.37
1555573831.73207,31.37
1555573831.98208,31.37
1555573832.23209,31.37
1555573832.4821,31.37
1555573832.73211,31.37
1555573832.98213,31.33
1555573833.23214,31.33
1555573833.48215,31.33
1555573833.73216,31.33
1555573833.98217,31.37
1555573834.23218,31.37
1555573834.48219,31.37
1555573834.73221,31.37
1555573834.98222,31.35
1555573835.23223,31.35
1555573835.48224,31.35
1555573835.73225,31.35
1555573835.98226,31.37
1555573836.23228,31.37
1555573836.48229,31.37
1555573836.7323,31.37
1555573836.98231,31.37
1555573837.23232,31.37
1555573837.48233,31.37
1555573837.73234,31.37
1555573837.98236,31.35
1555573838.23237,31.35
1555573838.48238,31.35
1555573838.73239,31.35
1555573838.9824,31.35
1555573839.23241,31.35
1555573839.48243,31.35
1555573839.73244,31.35
1555573839.98245,31.35
1555573840.23246,31.35
1555573840.48247,31.35
1555573840.73248,31.35
1555573840.9825,31.37
1555573841.23251,31.37
1555573841.48252,31.37
1555573841.73253,31.37
1555573841.98254,31.37
1555573842.23255,31.37
1555573842.48256,31.37
1555573842.73258,31.37
1555573842.98259,31.37
1555573843.2326,31.37
1555573843.48261,31.37
1555573843.73262,31.37
1555573843.98263,31.35
1555573844.23265,31.35
1555573844.48266,31.35
1555573844.73267,31.35
1555573844.98268,31.37
1555573845.23269,31.37
1555573845.4827,31.37
1555573845.73272,31.37
1555573845.98273,31.37
1555573846.23274,31.37
1555573846.48275,31.37
1555573846.73276,31.37
1555573846.98277,31.37
1555573847.23278,31.37
1555573847.4828,31.37
1555573847.73281,31.37
1555573847.98282,31.35
1555573848.23283,31.35
1555573848.48284,31.35
1555573848.73285,31.35
1555573848.98287,31.35
1555573849.23288,31.35
1555573849.48289,31.35
1555573849.7329,31.35
1555573849.98291,31.37
1555573850.23292,31.37
1555573850.48294,31.37
1555573850.73295,31.37
1555573850.98296,31.37
1555573851.23297,31.37
1555573851.48298,31.37
1555573851.73299,31.37
1555573851.983,31.35
1555573852.23302,31.35
1555573852.48303,31.35
1555573852.73304,31.35
1555573852.98305,31.35
1555573853.23306,31.35
1555573853.48307,31.35
1555573853.73309,31.35
1555573853.9831,31.35
1555573854.23311,31.35
1555573854.48312,31.35
1555573854.73313,31.35
1555573854.98314,31.35
1555573855.23316,31.35
1555573855.48317,31.35
1555573855.73318,31.35
1555573855.98319,31.35
1555573856.2332,31.35
1555573856.48321,31.35
1555573856.73322,31.35
1555573856.98324,31.35
1555573857.23325,31.35
1555573857.48326,31.35
1555573857.73327,31.35
1555573857.98328,31.37
1555573858.23329,31.37
1555573858.48331,31.37
1555573858.73332,31.37
1555573858.98333,31.35
1555573859.23334,31.35
1555573859.48335,31.35
1555573859.73336,31.35
1555573859.98338,31.35
1555573860.23339,31.35
1555573860.4834,31.35
1555573860.73341,31.35
1555573860.98342,31.33
1555573861.23343,31.33
1555573861.48344,31.33
1555573861.73346,31.33
1555573861.98347,31.35
1555573862.23348,31.35
1555573862.48349,31.35
1555573862.7335,31.35
1555573862.98351,31.35
1555573863.23353,31.35
1555573863.48354,31.35
1555573863.73355,31.35
1555573863.98356,31.35
1555573864.23357,31.35
1555573864.48358,31.35
1555573864.73359,31.35
1555573864.98361,31.35
1555573865.23362,31.35
1555573865.48363,31.35
1555573865.73364,31.35
1555573865.98365,31.35
1555573866.23366,31.35
1555573866.48368,31.35
1555573866.73369,31.35
1555573866.9837,31.37
1555573867.23371,31.37
1555573867.48372,31.37
1555573867.73373,31.37
1555573867.98375,31.33
1555573868.23376,31.33
1555573868.48377,31.33
1555573868.73378,31.33
1555573868.98379,31.35
1555573869.2338,31.35
1555573869.48381,31.35
1555573869.73383,31.35
1555573869.98384,31.35
1555573870.23385,31.35
1555573870.48386,31.35
1555573870.73387,31.35
1555573870.98388,31.33
1555573871.2339,31.33
1555573871.48391,31.33
1555573871.73392,31.33
1555573871.98393,31.37
1555573872.23394,31.37
1555573872.48395,31.37
1555573872.73397,31.37
1555573872.98398,31.35
1555573873.23399,31.35
1555573873.484,31.35
1555573873.73401,31.35
1555573873.98402,31.37
1555573874.23403,31.37
1555573874.48405,31.37
1555573874.73406,31.37
1555573874.98407,31.33
1555573875.23408,31.33
1555573875.48409,31.33
1555573875.7341,31.33
1555573875.98412,31.37
1555573876.23413,31.37
1555573876.48414,31.37
1555573876.73415,31.37
1555573876.98416,31.31
1555573877.23417,31.31
1555573877.48419,31.31
1555573877.7342,31.31
1555573877.98421,31.35
1555573878.23422,31.35
1555573878.48423,31.35
1555573878.73424,31.35
1555573878.98425,31.33
1555573879.23427,31.33
1555573879.48428,31.33
1555573879.73429,31.33
1555573879.9843,31.33
1555573880.23431,31.33
1555573880.48432,31.33
1555573880.73434,31.33
1555573880.98435,31.35
1555573881.23436,31.35
1555573881.48437,31.35
1555573881.73438,31.35
1555573881.98439,31.33
1555573882.23441,31.33
1555573882.48442,31.33
1555573882.73443,31.33
1555573882.98444,31.35
1555573883.23445,31.35
1555573883.48446,31.35
1555573883.73447,31.35
1555573883.98449,31.33
1555573884.2345,31.33
1555573884.48451,31.33
1555573884.73452,31.33
1555573884.98453,31.33
1555573885.23454,31.33
1555573885.48456,31.33
1555573885.73457,31.33
1555573885.98458,31.35
1555573886.23459,31.35
1555573886.4846,31.35
1555573886.73461,31.35
1555573886.98463,31.35
1555573887.23464,31.35
1555573887.48465,31.35
1555573887.73466,31.35
1555573887.98467,31.35
1555573888.23468,31.35
1555573888.48469,31.35
1555573888.73471,31.35
1555573888.98472,31.37
1555573889.23473,31.37
1555573889.48474,31.37
1555573889.73475,31.37
1555573889.98476,31.33
1555573890.23478,31.33
1555573890.48479,31.33
1555573890.7348,31.33
1555573890.98481,31.33
1555573891.23482,31.33
1555573891.48483,31.33
1555573891.73485,31.33
1555573891.98486,31.33
1555573892.23487,31.33
1555573892.48488,31.33
1555573892.73489,31.33
1555573892.9849,31.35
1555573893.23491,31.35
1555573893.48493,31.35
1555573893.73494,31.35
1555573893.98495,31.33
1555573894.23496,31.33
1555573894.48497,31.33
1555573894.73498,31.33
1555573894.985,31.33
1555573895.23501,31.33
1555573895.48502,31.33
1555573895.73503,31.33
1555573895.98504,31.35
1555573896.23505,31.35
1555573896.48506,31.35
1555573896.73508,31.35
1555573896.98509,31.35
1555573897.2351,31.35
1555573897.48511,31.35
1555573897.73512,31.35
1555573897.98513,31.35
1555573898.23515,31.35
1555573898.48516,31.35
1555573898.73517,31.35
1555573898.98518,31.35
1555573899.23519,31.35
1555573899.4852,31.35
1555573899.73522,31.35
1555573899.98523,31.33
1555573900.23524,31.33
1555573900.48525,31.33
1555573900.73526,31.33
1555573900.98527,31.37
1555573901.23528,31.37
1555573901.4853,31.37
1555573901.73531,31.37
1555573901.98532,31.33
1555573902.23533,31.33
1555573902.48534,31.33
1555573902.73535,31.33
1555573902.98537,31.35
1555573903.23538,31.35
1555573903.48539,31.35
1555573903.7354,31.35
1555573903.98541,31.33
1555573904.23542,31.33
1555573904.48544,31.33
1555573904.73545,31.33
1555573904.98546,31.35
1555573905.23547,31.35
1555573905.48548,31.35
1555573905.73549,31.35
1555573905.9855,31.33
1555573906.23552,31.33
1555573906.48553,31.33
1555573906.73554,31.33
1555573906.98555,31.33
1555573907.23556,31.33
1555573907.48557,31.33
1555573907.73559,31.33
1555573907.9856,31.31
1555573908.23561,31.31
1555573908.48562,31.31
1555573908.73563,31.31
1555573908.98564,31.33
1555573909.23566,31.33
1555573909.48567,31.33
1555573909.73568,31.33
1555573909.98569,31.31
1555573910.2357,31.31
1555573910.48571,31.31
1555573910.73572,31.31
1555573910.98574,31.33
1555573911.23575,31.33
1555573911.48576,31.33
1555573911.73577,31.33
1555573911.98578,31.31
1555573912.23579,31.31
1555573912.48581,31.31
1555573912.73582,31.31
1555573912.98583,31.31
1555573913.23584,31.31
1555573913.48585,31.31
1555573913.73586,31.31
1555573913.98588,31.31
1555573914.23589,31.31
1555573914.4859,31.31
1555573914.73591,31.31
1555573914.98592,31.33
1555573915.23593,31.33
1555573915.48594,31.33
1555573915.73596,31.33
1555573915.98597,31.33
1555573916.23598,31.33
1555573916.48599,31.33
1555573916.736,31.33
1555573916.98601,31.33
1555573917.23603,31.33
1555573917.48604,31.33
1555573917.73605,31.33
1555573917.98606,31.31
1555573918.23607,31.31
1555573918.48608,31.31
1555573918.7361,31.31
1555573918.98611,31.33
1555573919.23612,31.33
1555573919.48613,31.33
1555573919.73614,31.33
1555573919.98615,31.33
1555573920.23616,31.33
1555573920.48618,31.33
1555573920.73619,31.33
1555573920.9862,31.31
1555573921.23621,31.31
1555573921.48622,31.31
1555573921.73623,31.31
1555573921.98625,31.33
1555573922.23626,31.33
1555573922.48627,31.33
1555573922.73628,31.33
1555573922.98629,31.31
1555573923.2363,31.31
1555573923.48632,31.31
1555573923.73633,31.31
1555573923.98634,31.31
1555573924.23635,31.31
1555573924.48636,31.31
1555573924.73637,31.31
1555573924.98638,31.33
1555573925.2364,31.33
1555573925.48641,31.33
1555573925.73642,31.33
1555573925.98643,31.33
1555573926.23644,31.33
1555573926.48645,31.33
1555573926.73647,31.33
1555573926.98648,31.29
1555573927.23649,31.29
1555573927.4865,31.29
1555573927.73651,31.29
1555573927.98652,31.33
1555573928.23654,31.33
1555573928.48655,31.33
1555573928.73656,31.33
1555573928.98657,31.31
1555573929.23658,31.31
1555573929.48659,31.31
1555573929.7366,31.31
1555573929.98662,31.29
1555573930.23663,31.29
1555573930.48664,31.29
1555573930.73665,31.29
1555573930.98666,31.31
1555573931.23667,31.31
1555573931.48669,31.31
1555573931.7367,31.31
1555573932.73674,31.35
1555573932.48673,31.35
1555573931.98671,31.35
1555573932.23672,31.35
1555573932.98675,31.35
1555573933.23677,31.35
1555573933.48678,31.35
1555573933.73679,31.35
1555573933.9868,31.33
1555573934.23681,31.33
1555573934.48682,31.33
1555573934.73684,31.33
1555573934.98685,31.33
1555573935.23686,31.33
1555573935.48687,31.33
1555573935.73688,31.33
1555573935.98689,31.31
1555573936.23691,31.31
1555573936.48692,31.31
1555573936.73693,31.31
1555573936.98694,31.33
1555573937.23695,31.33
1555573937.48696,31.33
1555573937.73697,31.33
1555573937.98699,31.35
1555573938.237,31.35
1555573938.48701,31.35
1555573938.73702,31.35
1555573938.98703,31.31
1555573939.23704,31.31
1555573939.48706,31.31
1555573939.73707,31.31
1555573939.98708,31.33
1555573940.23709,31.33
1555573940.4871,31.33
1555573940.73711,31.33
1555573940.98713,31.31
1555573941.23714,31.31
1555573941.48715,31.31
1555573941.73716,31.31
1555573941.98717,31.31
1555573942.23718,31.31
1555573942.48719,31.31
1555573942.73721,31.31
1555573942.98722,31.33
1555573943.23723,31.33
1555573943.48724,31.33
1555573943.73725,31.33
1555573943.98726,31.31
1555573944.23728,31.31
1555573944.48729,31.31
1555573944.7373,31.31
1555573944.98731,31.35
1555573945.23732,31.35
1555573945.48733,31.35
1555573945.73735,31.35
1555573945.98736,31.33
1555573946.23737,31.33
1555573946.48738,31.33
1555573946.73739,31.33
1555573946.9874,31.35
1555573947.23741,31.35
1555573947.48743,31.35
1555573947.73744,31.35
1555573947.98745,31.33
1555573948.23746,31.33
1555573948.48747,31.33
1555573948.73748,31.33
1555573948.9875,31.33
1555573949.23751,31.33
1555573949.48752,31.33
1555573949.73753,31.33
1555573949.98754,31.33
1555573950.23755,31.33
1555573950.48757,31.33
1555573950.73758,31.33
1555573950.98759,31.33
1555573951.2376,31.33
1555573951.48761,31.33
1555573951.73762,31.33
1555573951.98763,31.33
1555573952.23765,31.33
1555573952.48766,31.33
1555573952.73767,31.33
1555573952.98768,31.33
1555573953.23769,31.33
1555573953.4877,31.33
1555573953.73772,31.33
1555573953.98773,31.31
1555573954.23774,31.31
1555573954.48775,31.31
1555573954.73776,31.31
1555573954.98777,31.35
1555573955.23779,31.35
1555573955.4878,31.35
1555573955.73781,31.35
1555573955.98782,31.33
1555573956.23783,31.33
1555573956.48784,31.33
1555573956.73785,31.33
1555573956.98787,31.35
1555573957.23788,31.35
1555573957.48789,31.35
1555573957.7379,31.35
1555573957.98791,31.33
1555573958.23792,31.33
1555573958.48794,31.33
1555573958.73795,31.33
1555573958.98796,31.35
1555573959.23797,31.35
1555573959.48798,31.35
1555573959.73799,31.35
1555573959.988,31.33
1555573960.23802,31.33
1555573960.48803,31.33
1555573960.73804,31.33
1555573960.98805,31.33
1555573961.23806,31.33
1555573961.48807,31.33
1555573961.73809,31.33
1555573961.9881,31.33
1555573962.23811,31.33
1555573962.48812,31.33
1555573962.73813,31.33
1555573962.98814,31.31
1555573963.23816,31.31
1555573963.48817,31.31
1555573963.73818,31.31
1555573963.98819,31.33
1555573964.2382,31.33
1555573964.48821,31.33
1555573964.73822,31.33
1555573964.98824,31.29
1555573965.23825,31.29
1555573965.48826,31.29
1555573965.73827,31.29
1555573965.98828,31.31
1555573966.23829,31.31
1555573966.48831,31.31
1555573966.73832,31.31
1555573966.98833,31.33
1555573967.23834,31.33
1555573967.48835,31.33
1555573967.73836,31.33
1555573967.98838,31.31
1555573968.23839,31.31
1555573968.4884,31.31
1555573968.73841,31.31
1555573968.98842,31.33
1555573969.23843,31.33
1555573969.48844,31.33
1555573969.73846,31.33
1555573969.98847,31.33
1555573970.23848,31.33
1555573970.48849,31.33
1555573970.7385,31.33
1555573970.98851,31.33
1555573971.23853,31.33
1555573971.48854,31.33
1555573971.73855,31.33
1555573971.98856,31.31
1555573972.23857,31.31
1555573972.48858,31.31
1555573972.7386,31.31
1555573972.98861,31.29
1555573973.23862,31.29
1555573973.48863,31.29
1555573973.73864,31.29
1555573973.98865,31.31
1555573974.23866,31.31
1555573974.48868,31.31
1555573974.73869,31.31
1555573974.9887,31.31
1555573975.23871,31.31
1555573975.48872,31.31
1555573975.73873,31.31
1555573975.98875,31.33
1555573976.23876,31.33
1555573976.48877,31.33
1555573976.73878,31.33
1555573976.98879,31.33
1555573977.2388,31.33
1555573977.48882,31.33
1555573977.73883,31.33
1555573977.98884,31.31
1555573978.23885,31.31
1555573978.48886,31.31
1555573978.73887,31.31
1555573978.98888,31.33
1555573979.2389,31.33
1555573979.48891,31.33
1555573979.73892,31.33
1555573979.98893,31.31
1555573980.23894,31.31
1555573980.48895,31.31
1555573980.73897,31.31
1555573980.98898,31.33
1555573981.23899,31.33
1555573981.489,31.33
1555573981.73901,31.33
1555573981.98902,31.31
1555573982.23904,31.31
1555573982.48905,31.31
1555573982.73906,31.31
1555573982.98907,31.31
1555573983.23908,31.31
1555573983.48909,31.31
1555573983.7391,31.31
1555573983.98912,31.33
1555573984.23913,31.33
1555573984.48914,31.33
1555573984.73915,31.33
1555573984.98916,31.31
1555573985.23917,31.31
1555573985.48919,31.31
1555573985.7392,31.31
1555573985.98921,31.33
1555573986.23922,31.33
1555573986.48923,31.33
1555573986.73924,31.33
1555573986.98925,31.31
1555573987.23927,31.31
1555573987.48928,31.31
1555573987.73929,31.31
1555573987.9893,31.33
1555573988.23931,31.33
1555573988.48932,31.33
1555573988.73934,31.33
1555573988.98935,31.33
1555573989.23936,31.33
1555573989.48937,31.33
1555573989.73938,31.33
1555573989.98939,31.31
1555573990.23941,31.31
1555573990.48942,31.31
1555573990.73943,31.31
1555573990.98944,31.31
1555573991.23945,31.31
1555573991.48946,31.31
1555573991.73948,31.31
1555573991.98949,31.33
1555573992.2395,31.33
1555573992.48951,31.33
1555573992.73952,31.33
1555573992.98953,31.29
1555573993.23954,31.29
1555573993.48956,31.29
1555573993.73957,31.29
1555573993.98958,31.29
1555573994.23959,31.29
1555573994.4896,31.29
1555573994.73961,31.29
1555573994.98963,31.31
1555573995.23964,31.31
1555573995.48965,31.31
1555573995.73966,31.31
1555573995.98967,31.31
1555573996.23968,31.31
1555573996.48969,31.31
1555573996.73971,31.31
1555573996.98972,31.33
1555573997.23973,31.33
1555573997.48974,31.33
1555573997.73975,31.33
1555573997.98976,31.29
1555573998.23978,31.29
1555573998.48979,31.29
1555573998.7398,31.29
1555573998.98981,31.29
1555573999.23982,31.29
1555573999.48983,31.29
1555573999.73985,31.29
1555573999.98986,31.31
1555574000.23987,31.31
1555574000.48988,31.31
1555574000.73989,31.31
1555574000.9899,31.31
1555574001.23991,31.31
1555574001.48993,31.31
1555574001.73994,31.31
1555574001.98995,31.29
1555574002.23996,31.29
1555574002.48997,31.29
1555574002.73998,31.29
1555574002.99,31.29
1555574003.24001,31.29
1555574003.49002,31.29
1555574003.74003,31.29
1555574003.99004,31.31
1555574004.24005,31.31
1555574004.49007,31.31
1555574004.74008,31.31
1555574004.99009,31.29
1555574005.2401,31.29
1555574005.49011,31.29
1555574005.74012,31.29
1555574005.99013,31.29
1555574006.24015,31.29
1555574006.49016,31.29
1555574006.74017,31.29
1555574006.99018,31.33
1555574007.24019,31.33
1555574007.4902,31.33
1555574007.74022,31.33
1555574007.99023,31.29
1555574008.24024,31.29
1555574008.49025,31.29
1555574008.74026,31.29
1555574008.99027,31.31
1555574009.24029,31.31
1555574009.4903,31.31
1555574009.99032,31.27
1555574009.74031,31.31
1555574010.24033,31.27
1555574010.49034,31.27
1555574010.74035,31.27
1555574010.99037,31.29
1555574011.24038,31.29
1555574011.49039,31.29
1555574011.7404,31.29
1555574011.99041,31.31
1555574012.24042,31.31
1555574012.49044,31.31
1555574012.74045,31.31
1555574012.99046,31.27
1555574013.24047,31.27
1555574013.49048,31.27
1555574013.74049,31.27
1555574013.99051,31.29
1555574014.24052,31.29
1555574014.49053,31.29
1555574014.74054,31.29
1555574014.99055,31.27
1555574015.24056,31.27
1555574015.49057,31.27
1555574015.74059,31.27
1555574015.9906,31.27
1555574016.24061,31.27
1555574016.49062,31.27
1555574016.74063,31.27
1555574016.99064,31.27
1555574017.24066,31.27
1555574017.49067,31.27
1555574017.74068,31.27
1555574017.99069,31.29
1555574018.2407,31.29
1555574018.49071,31.29
1555574018.74073,31.29
1555574018.99074,31.29
1555574019.24075,31.29
1555574019.49076,31.29
1555574019.74077,31.29
1555574019.99078,31.29
1555574020.24079,31.29
1555574020.49081,31.29
1555574020.74082,31.29
1555574020.99083,31.29
1555574021.24084,31.29
1555574021.49085,31.29
1555574021.74086,31.29
1555574021.99088,31.29
1555574022.24089,31.29
1555574022.4909,31.29
1555574022.74091,31.29
1555574022.99092,31.29
1555574023.24093,31.29
1555574023.49094,31.29
1555574023.74096,31.29
1555574023.99097,31.31
1555574024.24098,31.31
1555574024.49099,31.31
1555574024.741,31.31
1555574024.99101,31.27
1555574025.24103,31.27
1555574025.49104,31.27
1555574025.74105,31.27
1555574025.99106,31.29
1555574026.24107,31.29
1555574026.49108,31.29
1555574026.7411,31.29
1555574026.99111,31.29
1555574027.24112,31.29
1555574027.49113,31.29
1555574027.74114,31.29
1555574027.99115,31.27
1555574028.24116,31.27
1555574028.49118,31.27
1555574028.74119,31.27
1555574028.9912,31.27
1555574029.24121,31.27
1555574029.49122,31.27
1555574029.74123,31.27
1555574029.99125,31.27
1555574030.24126,31.27
1555574030.49127,31.27
1555574030.74128,31.27
1555574030.99129,31.27
1555574031.2413,31.27
1555574031.49132,31.27
1555574031.74133,31.27
1555574031.99134,31.29
1555574032.24135,31.29
1555574032.49136,31.29
1555574032.74137,31.29
1555574032.99138,31.27
1555574033.2414,31.27
1555574033.49141,31.27
1555574033.74142,31.27
1555574033.99143,31.27
1555574034.24144,31.27
1555574034.49145,31.27
1555574034.74147,31.27
1555574034.99148,31.29
1555574035.24149,31.29
1555574035.4915,31.29
1555574035.74151,31.29
1555574035.99152,31.27
1555574036.24154,31.27
1555574036.49155,31.27
1555574036.74156,31.27
1555574036.99157,31.29
1555574037.24158,31.29
1555574037.49159,31.29
1555574037.7416,31.29
1555574037.99162,31.29
1555574038.24163,31.29
1555574038.49164,31.29
1555574038.74165,31.29
1555574038.99166,31.29
1555574039.24167,31.29
1555574039.49169,31.29
1555574039.7417,31.29
1555574039.99171,31.29
1555574040.24172,31.29
1555574040.49173,31.29
1555574040.74174,31.29
1555574040.99176,31.27
1555574041.24177,31.27
1555574041.49178,31.27
1555574041.74179,31.27
1555574041.9918,31.29
1555574042.24181,31.29
1555574042.49182,31.29
1555574042.74184,31.29
1555574042.99185,31.27
1555574043.24186,31.27
1555574043.49187,31.27
1555574043.74188,31.27
1555574043.99189,31.29
1555574044.24191,31.29
1555574044.49192,31.29
1555574044.74193,31.29
1555574044.99194,31.27
1555574045.24195,31.27
1555574045.49196,31.27
1555574045.74198,31.27
1555574045.99199,31.27
1555574046.242,31.27
1555574046.49201,31.27
1555574046.74202,31.27
1555574046.99203,31.27
1555574047.24204,31.27
1555574047.49206,31.27
1555574047.74207,31.27
1555574047.99208,31.27
1555574048.24209,31.27
1555574048.4921,31.27
1555574048.74211,31.27
1555574048.99213,31.27
1555574049.24214,31.27
1555574049.49215,31.27
1555574049.74216,31.27
1555574049.99217,31.23
1555574050.24218,31.23
1555574050.4922,31.23
1555574050.74221,31.23
1555574050.99222,31.27
1555574051.24223,31.27
1555574051.49224,31.27
1555574051.74225,31.27
1555574051.99226,31.27
1555574052.24228,31.27
1555574052.49229,31.27
1555574052.7423,31.27
1555574052.99231,31.27
1555574053.24232,31.27
1555574053.49233,31.27
1555574053.74235,31.27
1555574053.99236,31.27
1555574054.24237,31.27
1555574054.49238,31.27
1555574054.74239,31.27
1555574054.9924,31.27
1555574055.24241,31.27
1555574055.49243,31.27
1555574055.74244,31.27
1555574055.99245,31.27
1555574056.24246,31.27
1555574056.49247,31.27
1555574056.74248,31.27
1555574056.9925,31.27
1555574057.24251,31.27
1555574057.49252,31.27
1555574057.74253,31.27
1555574057.99254,31.25
1555574058.24255,31.25
1555574058.49257,31.25
1555574058.74258,31.25
1555574058.99259,31.23
1555574059.2426,31.23
1555574059.49261,31.23
1555574059.74262,31.23
1555574059.99263,31.23
1555574060.24265,31.23
1555574060.49266,31.23
1555574060.74267,31.23
1555574060.99268,31.23
1555574061.24269,31.23
1555574061.4927,31.23
1555574061.74272,31.23
1555574061.99273,31.25
1555574062.24274,31.25
1555574062.49275,31.25
1555574062.74276,31.25
1555574062.99277,31.25
1555574063.24279,31.25
1555574063.4928,31.25
1555574063.74281,31.25
1555574063.99282,31.27
1555574064.24283,31.27
1555574064.49284,31.27
1555574064.74285,31.27
1555574064.99287,31.25
1555574065.24288,31.25
1555574065.49289,31.25
1555574065.7429,31.25
1555574065.99291,31.25
1555574066.24292,31.25
1555574066.49294,31.25
1555574066.74295,31.25
1555574066.99296,31.27
1555574067.24297,31.27
1555574067.49298,31.27
1555574067.74299,31.27
1555574067.99301,31.27
1555574068.24302,31.27
1555574068.49303,31.27
1555574068.74304,31.27
1555574068.99305,31.25
1555574069.24306,31.25
1555574069.49307,31.25
1555574069.74309,31.25
1555574069.9931,31.27
1555574070.24311,31.27
1555574070.49312,31.27
1555574070.74313,31.27
1555574070.99314,31.25
1555574071.49317,31.25
1555574071.24316,31.25
1555574071.74318,31.25
1555574071.99319,31.25
1555574072.2432,31.25
1555574072.49321,31.25
1555574072.74323,31.25
1555574072.99324,31.25
1555574073.24325,31.25
1555574073.49326,31.25
1555574073.74327,31.25
1555574073.99328,31.25
1555574074.24329,31.25
1555574074.49331,31.25
1555574074.74332,31.25
1555574074.99333,31.25
1555574075.24334,31.25
1555574075.49335,31.25
1555574075.74336,31.25
1555574075.99338,31.23
1555574076.24339,31.23
1555574076.4934,31.23
1555574076.74341,31.23
1555574076.99342,31.23
1555574077.24343,31.23
1555574077.49345,31.23
1555574077.74346,31.23
1555574077.99347,31.25
1555574078.24348,31.25
1555574078.49349,31.25
1555574078.7435,31.25
1555574078.99351,31.23
1555574079.24353,31.23
1555574079.49354,31.23
1555574079.74355,31.23
1555574079.99356,31.23
1555574080.24357,31.23
1555574080.49358,31.23
1555574080.7436,31.23
1555574080.99361,31.25
1555574081.24362,31.25
1555574081.49363,31.25
1555574081.74364,31.25
1555574081.99365,31.25
1555574082.24366,31.25
1555574082.49368,31.25
1555574082.74369,31.25
1555574082.9937,31.27
1555574083.24371,31.27
1555574083.49372,31.27
1555574083.74373,31.27
1555574083.99375,31.25
1555574084.24376,31.25
1555574084.49377,31.25
1555574084.74378,31.25
1555574084.99379,31.25
1555574085.2438,31.25
1555574085.49382,31.25
1555574085.74383,31.25
1555574085.99384,31.25
1555574086.24385,31.25
1555574086.49386,31.25
1555574086.74387,31.25
1555574086.99389,31.25
1555574087.2439,31.25
1555574087.49391,31.25
1555574087.74392,31.25
1555574087.99393,31.23
1555574088.24394,31.23
1555574088.49395,31.23
1555574088.74397,31.23
1555574088.99398,31.23
1555574089.24399,31.23
1555574089.494,31.23
1555574089.74401,31.23
1555574089.99402,31.23
1555574090.24404,31.23
1555574090.49405,31.23
1555574090.74406,31.23
1555574090.99407,31.25
1555574091.24408,31.25
1555574091.49409,31.25
1555574091.7441,31.25
1555574091.99412,31.25
1555574092.24413,31.25
1555574092.49414,31.25
1555574092.74415,31.25
1555574092.99416,31.23
1555574093.24417,31.23
1555574093.49419,31.23
1555574093.7442,31.23
1555574093.99421,31.23
1555574094.24422,31.23
1555574094.49423,31.23
1555574094.74424,31.23
1555574094.99426,31.25
1555574095.24427,31.25
1555574095.49428,31.25
1555574095.74429,31.25
1555574095.9943,31.23
1555574096.24431,31.23
1555574096.49432,31.23
1555574096.74434,31.23
1555574096.99435,31.23
1555574097.24436,31.23
1555574097.49437,31.23
1555574097.74438,31.23
1555574097.99439,31.21
1555574098.24441,31.21
1555574098.49442,31.21
1555574098.74443,31.21
1555574098.99444,31.25
1555574099.24445,31.25
1555574099.49446,31.25
1555574099.74448,31.25
1555574099.99449,31.21
1555574100.2445,31.21
1555574100.49451,31.21
1555574100.74452,31.21
